full_nameyears,sentence,label,sentiment_label,sentiment_score
2008 Arroyo,"kapag ibinasura ang vat sa langis kuryente, ang mas makikinabang ay ang mga maykaya na kumukonsumo ng ng langis ng kuryente habang mas masasaktan ang mahihirap na mawawalan ng billion para sa mga programang pinopondohan ngayon ng vat.",,,
2008 Arroyo,take away vat strip people means ride world food energy crisis.,,,
2008 Arroyo,come far made many sacrifices turn back fiscal reforms.,,,
2008 Arroyo,"leadership first easy thing comes mind necessary, however hard.",,,
2008 Arroyo,"government persevered, without flipflops, muchcriticized irreplaceable policies, including oil power vat oil deregulation.",,,
2008 Arroyo,"patuloy na gagamitin ng pamahalaan ang lumalago nating yaman upang tulungan ang mga pamilyang naghihirap sa taas ng bilihin hampas ng bagyo, habang nagpupundar upang sanggahan ang bayan sa mga krisis sa hinaharap.",,,
2008 Arroyo,"para sa mga namamasada namamasahe sa dyip, sinusugpo natin ang kotong colorum upang mapataas ang kita ng mga tsuper.",,,
2008 Arroyo,si federico alvarez kumikita ng day sa kaniyang rutang cubaorosario.,,,
2008 Arroyo,"tinaas ito ng antikotong, anticolorum ngayon na ang kita niya.",,,
2008 Arroyo,iyan ang paraan kung paano napananatili ang dagdagpasahe sa lamang.,,,
2008 Arroyo,halaga lang ng isang text.,,,
2008 Arroyo,texting way life.,,,
2008 Arroyo,asked telecoms cut cost messages networks.,,,
2008 Arroyo,responded.,,,
2008 Arroyo,centavos.,,,
2008 Arroyo,"noong hunyo, nagpalabas tayo ng bilyong piso mula sa vat sa langis— bilyong pambayad ng koryente ng milyong mahihirap, bilyon para college scholarship pautang sa , na estudyanteng maralita kalahating bilyong pautang upang palitan ng mas matipid na lpg, cng, biofuel ang motor ng libulibong jeepney kalahating bilyong pampalit sa fluorescent sa mga pampublikong lugar.",,,
2008 Arroyo,"kung mapapalitan ng fluorescent ang lahat ng bumbilya, makatitipid tayo ng lampas billion.",,,
2008 Arroyo,"sa sunod na katas ng vat, may billion na pambayad ng kuryente ng mahihirap kalahating bilyon para sa matatandang di sakop ng sss gsis kalahating bilyong kapital para sa pamilya ng mga namamasada kalahating bilyon upang mapataas ang kakayahan equipment ng mga munting ospital sa mga lalawigan.",,,
2008 Arroyo,"para sa mga kalamidad, angkop na halaga.",,,
2008 Arroyo,released billion victims typhoon frank.,,,
2008 Arroyo,"support supplemental western visayas calamity budget vat proceeds, tribute likes rodney berdin, age , barangay rombang, belison, antique, saved mother, brother, sister raging waters sibalom river.",,,
2008 Arroyo,"mula sa buwang ito, wala nang income tax ang sumusweldo ng , mas mababa sa isang taon— billion na bawasbuwis para sa maralita middle class.",,,
2008 Arroyo,"maraming salamat, congress.",,,
2008 Arroyo,"ngayong may na commercial rice, natugunan na natin ang problema sa pagkain sa kasalukuyan.",,,
2008 Arroyo,"nagtagumpay tayo dahil sa pagtutulungan ng buong bayan sa pagsasaka, bantaypresyo, paghihigpit sa price manipulation, sa masipag na pamumuno ni artie yap.",,,
2008 Arroyo,"sa mga lgu religious groups na tumutulong dalhin ang nfa rice sa mahihirap, maraming salamat sa inyo.",,,
2008 Arroyo,"dahil sa subsidy, nfa rice among regions cheapest.",,,
2008 Arroyo,"take comfort situation better many nations, substitute solving problem rice fuel home.",,,
2008 Arroyo,"so, let us honest clear eyed—there fundamental shift global economics.",,,
2008 Arroyo,price food fuel likely remain high.,,,
2008 Arroyo,nothing easy government cannot solve problems night.,,,
2008 Arroyo,work ease nearterm pain investing longterm solutions.,,,
2008 Arroyo,"since , new irrigation systems , hectares, including malmar maguindanao north cotabato, lower agusan, casecnan aulo nueva ecija, abulogapayao cagayan apayao, addalam quirino isabela among others, restoration old systems another , hectares increased nations irrigated land historic .",,,
2008 Arroyo,million hectares.,,,
2008 Arroyo,"edwin bandila, years old, ugalingan, carmen, north cotabato, cultivated hectare harvested cavans.",,,
2008 Arroyo,thirteen years na ginawa iyong malmar.,,,
2008 Arroyo,"first state nation address, sabi ko kung hindi matapos iyon sa setyembre ay kakanselahin ko ang kontrata, papapasukin ko ang engineering brigade, natapos nila.",,,
2008 Arroyo,"malmar, cultivates hectares produces cavans per hectare.",,,
2008 Arroyo,"mabuhay, edwin!",,,
2008 Arroyo,vat complete san roqueagno river project.,,,
2008 Arroyo,land bank quadrupled loans farmers fisherfolk.,,,
2008 Arroyo,fact fiction.,,,
2008 Arroyo,check it.,,,
2008 Arroyo,"effective credit utilization, instructed da revitalize farmers cooperatives.",,,
2008 Arroyo,providing seeds subsidized prices help farmers.,,,
2008 Arroyo,incremental malampaya national revenues billion go rice selfsufficiency program.,,,
2008 Arroyo,rice production since increased average .,,,
2008 Arroyo,"year, twice population growth rate.",,,
2008 Arroyo,"promoting natural planning female education, curbed population growth .",,,
2008 Arroyo,"administration, .",,,
2008 Arroyo,", artificial birth control pushed.",,,
2008 Arroyo,campaign spreads awareness responsible parenthood regarding birth spacing.,,,
2008 Arroyo,long years pushing contraceptives made synonymous family planning.,,,
2008 Arroyo,"therefore, informed choice mean letting couples, mostly catholics, know natural family planning.",,,
2008 Arroyo,", nagexport tayo ng bigas.",,,
2008 Arroyo,hindi tumagal.,,,
2008 Arroyo,lets hard ourselves.,,,
2008 Arroyo,panahon pa ng kastila bumibili na tayo ng bigas sa labas.,,,
2008 Arroyo,"may know grow rice well, topography doesnt always cooperate.",,,
2008 Arroyo,"nature gift us mighty mekong like thailand vietnam, vast naturally fertile plains.",,,
2008 Arroyo,nature instead put islands ahead neighbors path typhoons pacific.,,,
2008 Arroyo,"so, import rice consume.",,,
2008 Arroyo,"meet challenge today, feed people now, later, help get hard times.",,,
2008 Arroyo,"meet challenges tomorrow, must become selfreliant, selfsufficient, independent, relying world.",,,
2008 Arroyo,come future agrarian reform.,,,
2008 Arroyo,"say failure, rice importations prove it.",,,
2008 Arroyo,say success—if anything better nothing.,,,
2008 Arroyo,"indeed, people happier owning land work, matter difficulties.",,,
2008 Arroyo,"sa sona noong , sinabi ko, bawat taon, mamamahagi tayo ng , ektarya sa reporma sa lupa , hectares private farmland , public farmland, including ancestral domains.",,,
2008 Arroyo,"di hamak mahigit sa target ang naipamahagi natin sa nakaraang pitong taon , hectares private farmland, , public farmland, certificates ancestral domain , hectares.",,,
2008 Arroyo,"including, , hectares bugkalots quirino, aurora, nueva vizcaya.",,,
2008 Arroyo,"release cadt, rosario camma, bugkalot chieftain, mayor nagtipunan, helped , tribe develop irrigation, plant vegetables corn, achieve food sufficiency.",,,
2008 Arroyo,"mabuhay, chief!",,,
2008 Arroyo,"agrarian reform merely subdivide misery, must raise living standards.",,,
2008 Arroyo,ownership raises farmer knees productivity keep feet.,,,
2008 Arroyo,sinimula ng aking ama ang land reform noong .,,,
2008 Arroyo,"upang mabuo ito, extension carp reforms top priority.",,,
2008 Arroyo,continue rural well urban poor.,,,
2008 Arroyo,"ayaw natin na paglaya ng tenant sa landlord, mapapasailalim naman sa usurero.",,,
2008 Arroyo,former tenants must empowered become agribusinessmen allowing land used collateral.,,,
2008 Arroyo,dapat mapalaya ng reporma sa lupa ang magsasaka sa pagiging alipin sa iba.,,,
2008 Arroyo,dapat bigyan ang magsasaka ng dangal bilang taong malaya di hawak ninuman.,,,
2008 Arroyo,must curb recklessness gives land without means make productive bites beneficiaries chew.,,,
2008 Arroyo,"time, want rackets agrarian reform threats take therefore undervalue land, conspiracies overvalue it.",,,
2008 Arroyo,this.,,,
2008 Arroyo,must path justice progress converge.,,,
2008 Arroyo,let us find christmas.,,,
2008 Arroyo,"dapat nating linisin ang landas para sa mga ibig magpursige sa pagsasaka, taglay ang pananalig na ang lupa ay sasagip sa atin sa huli kung gamitin natin ito nang maayos.",,,
2008 Arroyo,"along massive rice production, cutting costs efficient transport.",,,
2008 Arroyo,"farmtomarket roads, released billion .",,,
2008 Arroyo,nautical highways.,,,
2008 Arroyo,roro boats carried million metric tons cargo million passengers .,,,
2008 Arroyo,"built roro ports administration, slated start within next two years.",,,
2008 Arroyo,", inaugurated western nautical highway batangas mindoro, panay negros mindanao.",,,
2008 Arroyo,"year launched central nautical highway bicol mainland masbate, cebu, bohol camiguin mindanao mainland.",,,
2008 Arroyo,developments strengthen competitiveness.,,,
2008 Arroyo,leading multinational company nestle cut transport costs offset higher milk prices abroad.,,,
2008 Arroyo,"salamat, roro.",,,
2008 Arroyo,"transport costs become reasonable bakeries like gardenia, loaf bread iloilo priced laguna manila.",,,
2008 Arroyo,salamat muli sa roro.,,,
2008 Arroyo,"many lgus stopped collecting fees cargo vehicles, maraming, maraming salamat.",,,
2008 Arroyo,"repaving airports useful agriculture, like zamboanga city airport.",,,
2008 Arroyo,producing rice moving cheaper addresses supply side rice needs.,,,
2008 Arroyo,"demand side, boosting peoples buying power.",,,
2008 Arroyo,ginagawa nating laborintensive ang paggawa pagayos ng kalsada patubig.,,,
2008 Arroyo,"noong sona ng , naglunsad tayo sa ncr ng patrabaho para sa , na school youth, na tinawag na oyster.",,,
2008 Arroyo,"ngayon, mahigit , ang ineempleyo ng oyster sa buong bansa.",,,
2008 Arroyo,"disasterstricken areas, cashforwork program.",,,
2008 Arroyo,"training, .",,,
2008 Arroyo,"million took technical vocational courses last seven years, double number previous years.",,,
2008 Arroyo,"alone, .",,,
2008 Arroyo,million graduated.,,,
2008 Arroyo,"among jessica barlomento hanjin supply officer, shenve catana, marie grace comendador, marlyn tusi, lady welders, congratulations.",,,
2008 Arroyo,"microfinance, loans reached billion times billion started , repayment record, congratulations!",,,
2008 Arroyo,"major lenders include land bank billion, peoples credit finance corporation billion, national livelihood support fund billion, dbp billion, dswds seak million.",,,
2008 Arroyo,"partnering us unleash entrepreneurial spirit, thank you, go negosyo joey concepcion.",,,
2008 Arroyo,upland development benefits farmers agroforestry initiatives.,,,
2008 Arroyo,rubber especially strong zamboanga sibugay north cotabato.,,,
2008 Arroyo,"victoria mindoro, years old, used earn , month farmer factory worker.",,,
2008 Arroyo,"owns hectares goodyear agrarian reform community kabasalan, zamboanga sibugay, earning , week.",,,
2008 Arroyo,"hectare, pedro concordia faviolas makilala, north cotabato, sent six children college, bought two hectares, earn , month.",,,
2008 Arroyo,congratulations!,,,
2008 Arroyo,"jatropha estates starting hectares around tamlang valley negros oriental camsur gensan, fort magsaysay near cordero dam, samar, among others.",,,
2008 Arroyo,"sona, food baskets identified north luzon mindanao.",,,
2008 Arroyo,sad irony mindanao food basket highest hunger nation.,,,
2008 Arroyo,"large fields high productivity, yet also poorest provinces.",,,
2008 Arroyo,prime reason endless mindanao conflict.,,,
2008 Arroyo,comprehensive peace eluded us half century.,,,
2008 Arroyo,"last night, differences tough issue ancestral domain resolved.",,,
2008 Arroyo,"yes, political dynamics among people mindanao.",,,
2008 Arroyo,"let us sort utmost sobriety, patience, restraint.",,,
2008 Arroyo,ask congress act legislative political reforms lead lasting peace term office.,,,
2008 Arroyo,demands decency compassion urge dialogue.,,,
2008 Arroyo,"better talk fight, nothing sovereign value anyway lost.",,,
2008 Arroyo,dialogue achieved confrontation many parts world.,,,
2008 Arroyo,"message recent world conference madrid organized king saudi arabia, universal message pope sydney.",,,
2008 Arroyo,pope benedicts encyclical deus caritas est reminds us there always situations material need help form concrete love neighbour indispensable.,,,
2008 Arroyo,"pinagsasamasama natin ang mga programa ng dswd, doh, gsis, sss, iba pang lumalaban sa kahirapan sa isang national social welfare program para proteksyonan ang pinakamahihirap mula sa pandaigdigang krisis, help whose earnings limited illness, disability, loss job, age, on—through livelihood projects, microfinance, skills technology transfer, emergency temporary employment, pension funds, food aid cash subsidies, child nutrition adult health care, medical missions, salary loans, insurance, housing programs, educational savings schemes, cheaper medicine—thanks congress.",,,
2008 Arroyo,"world bank says brazil, income poorest grown per year versus higher income levels due large part family stipend program linking welfare checks school attendance.",,,
2008 Arroyo,"introduced similar program, pantawid pamilya.",,,
2008 Arroyo,employers funded two increases sss benefits since .,,,
2008 Arroyo,"thank you, employers, paying premiums.",,,
2008 Arroyo,gsis pensions indexed inflation increased every year since .,,,
2008 Arroyo,"salary loan availments increased two months equivalent months, highest system public private—while repayments stretched out.",,,
2008 Arroyo,pagibig housing loans increased .,,,
2008 Arroyo,billion .,,,
2008 Arroyo,billion .,,,
2008 Arroyo,year experienced increase first four months alone.,,,
2008 Arroyo,super heating na.,,,
2008 Arroyo,dapat dagdagan ng gsis buksan muli ng sss ang pautang sa pabahay.,,,
2008 Arroyo,ask congress pass bill allowing sss housing loans beyond present limitation.,,,
2008 Arroyo,"bago ako naging pangulo, .",,,
2008 Arroyo,milyong maralita lamang ang may health insurance.,,,
2008 Arroyo,"noong , sabi natin, dadagdagan pa ng kalahating milyon.",,,
2008 Arroyo,"sa taong iyon, mahigit milyon ang nabigyan natin.",,,
2008 Arroyo,"ngayon, milyong pilipino na ang may health insurance, mahigit doble ng , kasama ang milyong maralita.",,,
2008 Arroyo,philhealth paid billion hospitalization.,,,
2008 Arroyo,"indigent beneficiaries largely come central west visayas, central luzon, ilocos.",,,
2008 Arroyo,"patuloy nating palalawakin itong napakaimportanteng programa, lalo na sa tawitawi, zamboanga norte, maguindanao, apayao, dinagat, lanao sur, northern samar, masbate, abra, misamis occidental.",,,
2008 Arroyo,lalo na sa kanilang mga magsasaka mangingisda.,,,
2008 Arroyo,"provinces agusan sur, kalinga, surigao sur, calamitystricken areas, launch massive school feeding program per child every school day.",,,
2008 Arroyo,"bukod sa libreng edukasyon sa elementarya high school, nadoble ang pondo para sa mga college scholarships, private high school scholarship funds government quadrupled.",,,
2008 Arroyo,"started reforming clustering programs deped, ched, tesda.",,,
2008 Arroyo,"fiscal food challenges, global energy crunch demands better focused resource mobilization, conservation, management.",,,
2008 Arroyo,"government agencies reducing energy fuel bills , emulating texas instruments philippine stock exchange last year.",,,
2008 Arroyo,"congratulations, justice vitug francis lim.",,,
2008 Arroyo,"reduce power system losses, count government regulators also epira amendments.",,,
2008 Arroyo,"successful increasing energy selfsufficiency—, highest history.",,,
2008 Arroyo,"promote natural gas biofuel geothermal fields, among worlds largest windmills like ilocos batanes solar cells lighting many communities mindanao.",,,
2008 Arroyo,"new galoc oil field produce , , barrels per day, crude consumption.",,,
2008 Arroyo,renewable energy bill passed house.,,,
2008 Arroyo,"thank you, congressmen congresswomen.",,,
2008 Arroyo,"costly commodity imports like oil rice offset hard commodities exports like primary products, soft ones like tourism cyberservices, india beats us.",,,
2008 Arroyo,"million training partnership private sector qualify , call centers, medical transcription, animation, software development, projected demand million workers generating billion .",,,
2008 Arroyo,international finance agrees progress.,,,
2008 Arroyo,credit rating agencies kept positive stable outlook country.,,,
2008 Arroyo,world competitiveness ranking rose five notches.,,,
2008 Arroyo,congratulations us.,,,
2008 Arroyo,"sticking to, widening, fiscal reforms earned us respect.",,,
2008 Arroyo,"investors, thank valuable role development.",,,
2008 Arroyo,"invite invest factories services, profitable infrastructure, following formula tarlacpangasinanla union expressway.",,,
2008 Arroyo,"ask business civil society continue work socially equitable, economically viable balance interests.",,,
2008 Arroyo,"mining companies ensure host communities benefit substantively investments, environmental damage operations.",,,
2008 Arroyo,"administration enacted solid waste management act, wildlife act, protection plant varieties, clean water act, biofuels act, various laws declaring protected areas.",,,
2008 Arroyo,"reforestation, next year budgeted billion.",,,
2008 Arroyo,"forests enhance beauty land, mitigate climate change, key factor increasing frequency intensity typhoons costing country .",,,
2008 Arroyo,gdp.,,,
2008 Arroyo,set marine fish sanctuaries since .,,,
2008 Arroyo,"whale shark sanctuary donsol , alan amanse, college undergraduate father two, earning day fishing driving tricycle.",,,
2008 Arroyo,"whale sharkwatching officer, earns , day, times former income.",,,
2008 Arroyo,"clean water, important health, million year .",,,
2008 Arroyo,billion next year.,,,
2008 Arroyo,"one sanitary landfill , , another works.",,,
2008 Arroyo,launched zero basura olympics clear communities trash.,,,
2008 Arroyo,"rather money, needed citizen keep home workplace clean, garbage officials stop squabbling.",,,
2008 Arroyo,investments also include essential ways strengthen institutions governance order fight decadesold scourge corruption.,,,
2008 Arroyo,continue fight battle every single day.,,,
2008 Arroyo,"others happy headlines accusation without evidence privilege speeches without accountability, allocated billion—the largest antigraft fund history—for real evidence gathering vigorous prosecution.",,,
2008 Arroyo,"dismal past record, ombudsmans conviction rate increased .",,,
2008 Arroyo,"lifestyle checks, never seriously implemented time, led dismissal andor criminal prosecution dozens corrupt officials.",,,
2008 Arroyo,"recently met millennium challenge corporation, u.s. agency provides grants countries based governance.",,,
2008 Arroyo,"commended gains, contributed billion fight graft, declared us eligible grants.",,,
2008 Arroyo,thank you!,,,
2008 Arroyo,"last september, created procurement transparency group dbm linked business, academe, church, deter catch anomalies government contracts.",,,
2008 Arroyo,"instruction, bir customs established similar governmentcivil society tieups information gathering tax evasion smuggling monitoring.",,,
2008 Arroyo,advanced corruption practices require commensurate advances legislative responses.,,,
2008 Arroyo,"colleagues congress, need stringent antigraft act.",,,
2008 Arroyo,"sa pagmahal ng bilihin, hirap na ang mamimili—tapos, dadayain pa. dapat itong mahinto.",,,
2008 Arroyo,"hinihiling ko sa kongreso na magpasa ng consumer bill rights laban sa price gouging, false advertising, iba pang gawain kontra sa mamimili.",,,
2008 Arroyo,call government workers national local levels responsive accountable people.,,,
2008 Arroyo,panahon ito ng pagsubok.,,,
2008 Arroyo,"kung saan kayang tumulong dapat tumulong ang pamahalaan, must helping hand.",,,
2008 Arroyo,"government contribute nothing useful, stay away.",,,
2008 Arroyo,"lets helpful, courteous, quick.",,,
2008 Arroyo,kaakibat ng ating mga adhikain ang tuloy na pagkalinga sa kapakanan ng bawat pilipino.,,,
2008 Arroyo,"iisa ang ating pangarap—maunlad mapayapang lipunan, kung saan ang magandang kinabukasan ay hindi pangarap lamang, bagkus natutupad.",,,
2008 Arroyo,samasama tayo sa tungkuling ito.,,,
2008 Arroyo,"may papel na gagampanan ang bawat mamamayan, negosyante, pinunong bayan, simbahan, sampu ng mga nasa lalawigan.",,,
2008 Arroyo,three branches one government.,,,
2008 Arroyo,"disagreements hopes, ambitions drive divide us, personal, ethnic, religious, cultural.",,,
2008 Arroyo,one nation one fate.,,,
2008 Arroyo,"president, care much nation let anyone stand way peoples wellbeing.",,,
2008 Arroyo,hindi ko papayagang humadlang ang sinuman sa pagunlad pagsagana ng taong bayan.,,,
2008 Arroyo,let one—and ones political plans—threaten nations survival.,,,
2008 Arroyo,country people never failed us.,,,
2008 Arroyo,must now.,,,
2008 Arroyo,maraming salamat.,,,
2008 Arroyo,magandang gabi sa inyong lahat.,,,
