full_nameyears,sentence,label,sentiment_label,sentiment_score
2016 Duterte,duty uplift peoples welfare.,,,
2016 Duterte,"this, administration shall sensitive states obligations promote protect, fulfil rights citizens, especially poor, marginalized vulnerable social justice shall pursued, even rule law shall times prevail.",,,
2016 Duterte,"administration shall implement human approach development governance, improve peoples welfare areas health, education, adequate food housing, environmental preservation, respect culture.",,,
2016 Duterte,human rights must work uplift human dignity.,,,
2016 Duterte,human rights cannot used shield excuse destroy country—your country country.,,,
2016 Duterte,"meantime, since country continues confronted internal security threats aggravated existence activities terrorist group abu sayyaf group, full force afp applied crush criminals operate guise religious fervor.",,,
2016 Duterte,afp shall enhance capability search engage rogue lawless elements.,,,
2016 Duterte,strengthen coordination indonesia malaysia suppress kidnapping waters neighboring countries.,,,
2016 Duterte,"strengthen counterterrorism programs amending various laws human terrorism, terrorism financing cybercrime.",,,
2016 Duterte,"answer challenges global developments nontraditional threats, transnational crimes fanatical terrorism.",,,
2016 Duterte,"addressing global warming shall also top priority, upon fair equitable equation.",,,
2016 Duterte,must stymie industrialization.,,,
2016 Duterte,must also endeavor develop cultivate partnerships nations sharing common interests concerns philippines maintain sustain bilateral multilateral consultations dialogues.,,,
2016 Duterte,"continue expand cooperation human assistance disaster response, maritime security counter terrorism.",,,
2016 Duterte,shall deepen security dialogues nations build greater understanding cooperation.,,,
2016 Duterte,"regard west philippine sea, otherwise known china sea, strongly affirm respect outcome case permanent court arbitration important contribution ongoing efforts pursue peaceful resolution management disputes.",,,
2016 Duterte,"aspect peace processes relating engagement international community, philippines shall remain committed continue thorough working international partners achieving lasting peace progress country.",,,
2016 Duterte,"vigorously address grievances time expressed, bangsamoro, indigenous peoples groups security, development, fair access decision making acceptance identities.",,,
2016 Duterte,"enduring peace attained meet fundamental needs every man, woman child.",,,
2016 Duterte,"muslim brothers, moro country members cppnpandf, let say us want peace, peace dead, peace living.",,,
2016 Duterte,"express willingness readiness go negotiating table, yet load guns, fix sights, pull trigger.",,,
2016 Duterte,ironic tragic— endless.,,,
2016 Duterte,"extol bravery heroism soldiers, kayo, rebels, members fighters.",,,
2016 Duterte,"see instead widows orphans feel pain grieve, amount cash assistance number medals compensate loss human life.",,,
2016 Duterte,sorrow cuts across every stratum society.,,,
2016 Duterte,cuts deeply pain lasts forever.,,,
2016 Duterte,reach today.,,,
2016 Duterte,"muslim brothers, let us find, let us end centuries mistrust warfare.",,,
2016 Duterte,"cppnpandf, let us end decades ambuscades skirmishes.",,,
2016 Duterte,"going nowhere, getting bloodier day.",,,
2016 Duterte,"immediately stop violence ground, restore peace communities provide enabling environment conducive resumption peace talks.",,,
2016 Duterte,"announcing unilateral ceasefire cppnpandf effective immediately, call filipinos national democratic front forces respond accordingly.",,,
2016 Duterte,"let make appeal if cannot, yet, love one another, gods name, let us hate much, said.",,,
2016 Duterte,say today.,,,
2016 Duterte,strive permanent lasting peace term ends.,,,
2016 Duterte,goal.,,,
2016 Duterte,dream.,,,
2016 Duterte,"macroeconomic management, administration continue maintain current macroeconomic policies, even better.",,,
2016 Duterte,achieve prudent fiscal monetary policies help translate high growth better job creation poverty reduction.,,,
2016 Duterte,"end term, hope pray hand economy much stronger, characterized solid growth, low stable inflation, dollar reserves, robust fiscal position.",,,
2016 Duterte,"taxation, administration pursue tax reforms towards simpler equitable efficient tax system foster investment job creation.",,,
2016 Duterte,lower personal corporate income tax rates relax bank secrecy law.,,,
2016 Duterte,eh nagpresidente ako.,,,
2016 Duterte,"ayaw ko sanang makialam dito, sa mga ito.",,,
2016 Duterte,alam mo na.,,,
2016 Duterte,"well anyway, may continue.",,,
2016 Duterte,"household level, must sufficient income filipinos meet basic food non food needs families.",,,
2016 Duterte,shall continue attract investments generate thousands jobs year — jobs suitable poor less skilled members workforce.,,,
2016 Duterte,reforms ensure competitiveness promote ease business mandatory.,,,
2016 Duterte,"relaxing restrictions economy needed make investments come develop laborintensive industries manufacturing, agriculture tourism shall pursued.",,,
2016 Duterte,must also invest human capital ensure equal access economic opportunities.,,,
2016 Duterte,"implementation responsible parenthood reproductive health law must put full force effect couples, especially poor, would freedom informed choice number spacing children adequately care provide for, eventually making productive members labor force.",,,
2016 Duterte,"employment option, instance extremely rural neighborhoods, entrepreneurship advocated.",,,
2016 Duterte,"shall also enhance local business environment addressing bottlenecks business registration processing, streamlining investment application process integration services various government offices.",,,
2016 Duterte,government financial institutions gfis shall come outofthe box financing packages capacitate small medium entrepreneurs.,,,
2016 Duterte,"field tourism, shall construct access roads tourism gateways service centers tourist sites.",,,
2016 Duterte,"road development projects shall complement thrust provide modern agriculture infrastructure, expanding improving construction rehabilitation road irrigation establishing modern harvest postharvest facilities minimize losses.",,,
2016 Duterte,shall also conduct nationwide soil analysis determine areas suitable rice farming optimize production use effective soil rehabilitation fertilization.,,,
2016 Duterte,"shall strictly enforce fisheries laws, particularly illegal fishing promote aquaculture along river banks backyards.",,,
2016 Duterte,"hand, accelerate infrastructure spending improving national roads bridges implementing mindanao logistics infrastructure network road network master plans.",,,
2016 Duterte,shall pursue interisland linkage projects.,,,
2016 Duterte,shall implementing structural mitigation address perennial flooding metro manila neighboring areas.,,,
2016 Duterte,shall put new pumping stations strategic places.,,,
2016 Duterte,revival operation pasig river ferry service system viable option severe traffic congestion metro manila.,,,
2016 Duterte,"serves alternative mode transportation passengers particularly coming east side metro reach specific destinations within cities manila, mandaluyong, pasig, taguig, marikina quezon city.",,,
2016 Duterte,"anticolorum campaign outofline apprehension, including removal terminals intensified.",,,
2016 Duterte,"god, done immediately, immediately.",,,
2016 Duterte,"address lack road infrastructure metro manila, usage existing roads maximized.",,,
2016 Duterte,"thus, need cooperate coordinate lgus map secondary routes consult various stakeholders, including public transport operators.",,,
2016 Duterte,"many government realistically opine, would agree, worsening traffic situation could logically addressed, congress would also accord emergency powers agencies concerned.",,,
2016 Duterte,ayaw mo okay lang din.,,,
2016 Duterte,pakita namin kung gusto ninyong madalian.,,,
2016 Duterte,alam naman talaga ninyo sagad na lahat.,,,
2016 Duterte,sagad na.,,,
2016 Duterte,nasa inyo iyan.,,,
2016 Duterte,"give it, fine.",,,
2016 Duterte,"dont give, well take longer route, slowly.",,,
2016 Duterte,"tanggapin ko iyong pagmumura ninyo, huwag lang sa malapit.",,,
2016 Duterte,"eh ganoon talaga eh its urgent immediate situation, solution.",,,
2016 Duterte,"gusto ninyo madali, okay.",,,
2016 Duterte,"pag ayaw naman ninyo, baka sabihin ninyo graft corruption naman, di okay rin.",,,
2016 Duterte,"assure — wala ito sa script assure you, clean government.",,,
2016 Duterte,"worry have, understand misgiving.",,,
2016 Duterte,wala na ito sa haba wala na ito sa script.,,,
2016 Duterte,"know, ako makagarantiya, clean.",,,
2016 Duterte,problem act agencies departments.,,,
2016 Duterte,"thats urge na maski konting mali lang, wala akong ano doon wala na akong politika, wala na.",,,
2016 Duterte,"im through, this.",,,
2016 Duterte,"pass information that, know, act secretary everything, cannot guarantee honesty competence times.",,,
2016 Duterte,"cabinet members, yes.",,,
2016 Duterte,"pero iyong sa baba — procurement, iyong mag bidding diyan far relate really malinis talaga ito.",,,
2016 Duterte,napagusapan namin sa likod federal system.,,,
2016 Duterte,"know, advice maintain federal system, parliament, sure president.",,,
2016 Duterte,"huwag, hindi na ako niyan, im disqualified time would longer here.",,,
2016 Duterte,"commit today, republic philippines people, hurry federal system government submit filipino people fourth, fifth year — kasi proseso yan eh.",,,
2016 Duterte,"call referendum call presidential election, go.",,,
2016 Duterte,sibat na ako.,,,
2016 Duterte,must president.,,,
2016 Duterte,copy france system.,,,
2016 Duterte,"huwag mong hayaan yang puro na parliament, delikado yan.",,,
2016 Duterte,"takes time even the—iyong kagaya ng england no, bomb double deck, took time really one apparatus commanderinchief down.",,,
2016 Duterte,"cannot president, elect.",,,
2016 Duterte,maybe tito sotto lucky guy time.,,,
2016 Duterte,"oh di, limitahan mo lang.",,,
2016 Duterte,"ceremonial powers, power dissolve, power offset resolution whatever.",,,
2016 Duterte,"mandating this, that ceremonial powers, except times need.",,,
2016 Duterte,"theres demand action, must president.",,,
2016 Duterte,wala na ako niyon.,,,
2016 Duterte,"said give document, urge conduct, order a call election following day, following week.",,,
2016 Duterte,"even theres still two years, three years, go.",,,
2016 Duterte,okay na ako.,,,
2016 Duterte,worry me.,,,
2016 Duterte,into thats much ambitious.,,,
2016 Duterte,eh nanalo pa eh.,,,
2016 Duterte,"hindi ko nga alam kung bakit ngayon, noon nandoon lang ako oh.",,,
2016 Duterte,totoo man.,,,
2016 Duterte,sino ba nagsuporta sa akin dito wala man.,,,
2016 Duterte,"single congressman, except two provinces, governor.",,,
2016 Duterte,iyon lang.,,,
2016 Duterte,"wala akong barangay captain, wala akong wala lahat.",,,
2016 Duterte,pero ngayon processing time issuing permits licenses shall reduced barest minimum.,,,
2016 Duterte,"city, always three days local government.",,,
2016 Duterte,bind office president last barangay.,,,
2016 Duterte,"three days, three days, local government.",,,
2016 Duterte,"business permit, clearances— hindi, teka lang.",,,
2016 Duterte,follow up.,,,
2016 Duterte,"bigyan mo ng stub, back next week, tignan mo iyong work load require every department, iyong dito sa itaas, must logbook.",,,
2016 Duterte,"huwag sa computer, okay, itong ganito nai erase yan.",,,
2016 Duterte,"ilagay mo day, time, accept document rodrigo duterte, go computer.",,,
2016 Duterte,must actuarial projection there.,,,
2016 Duterte,"look work load, napakabobo mo naman oh ilan ang work load ninyo, tapos pag bumalik ka dito august , oclock, ibigay mo, ibigay mo.",,,
2016 Duterte,"ngayon establishing for, dedicated corruption.",,,
2016 Duterte,"pag may marinig ako sa executive department, even whisper, even whisper, hiwalayhiwalay na tayo.",,,
2016 Duterte,"marami diyan sa, diyan sa gallery, marami diyan walang trabaho, nagaapply hanggang ngayon.",,,
2016 Duterte,"hindi naman lahat kasi mayayaman iyan eh, mga asawa ninyo ata iyan.",,,
2016 Duterte,issuance distribution motor vehicle plates point sale motor vehicle dealers shall considered.,,,
2016 Duterte,"wag na sa lto kasi hanggang ngayon, panahon pa ni hesukristo iyong first plate nila hanggang ngayon wala pa. bayad na iyon, sa awa ng diyos.",,,
2016 Duterte,"drivers licenses, effectiveness extended current period years.",,,
2016 Duterte,"reduce queuing time ticketing stations, tickets sa mga train made readily available easily accessible riding public kung bilhin mo iyan sa malls, stalls stores, ipinagbibili mo iyon sa di diyan mo na ibigay, accredited.",,,
2016 Duterte,wag doon banda sa recto kasi sigurado pekein iyan ng mga ulol.,,,
2016 Duterte,may address filipino.,,,
2016 Duterte,"ako po ay doble ang pagod para sa inyo, para sa kapakanan ng bayan.",,,
2016 Duterte,seryoso po ako.,,,
2016 Duterte,"kayong mga ganoon, tikettiket magkaroon ng gulo, huwag ho ninyong gawain iyan.",,,
2016 Duterte,"ito na iyong warning ko, yun ang last.",,,
2016 Duterte,"wala ng iba, hindi ko na gagawin uli.",,,
2016 Duterte,wag ninyong sirain iyong mga bagaybagay na ginagawa namin para sa kapakanan ng tao.,,,
2016 Duterte,mabuti iyang magkaintindihan tayo.,,,
2016 Duterte,kaya wag ninyong gawin.,,,
2016 Duterte,simple lang iyan eh.,,,
2016 Duterte,"para walang away sa gobyerno yung mga bagay na illegal masama hindi tama, wag mong gawin hindi kami magaaway dito.",,,
2016 Duterte,"pati iyong pari, pati si pope tinamaan.",,,
2016 Duterte,"let us clear other, comfort welfare filipinos.",,,
2016 Duterte,"kayo namang hindi pa bungog dyan, hindi pa pumasok iyang mga droga, kung ayaw ninyong mamatay, ayaw ninyong masaktan, wag kayong umasa diyan sa mga pari, pati human rights, hindi nakakapigil yan ng kamatayan.",,,
2016 Duterte,"so, wag ninyong gawin.",,,
2016 Duterte,eh tapos nandiyan ka nakabulagta portrayed broadsheet na parang mother mary cradling dead cadaver jesus christ.,,,
2016 Duterte,ayan ang mga yan eh.,,,
2016 Duterte,magdadramahan pa tayo dito.,,,
2016 Duterte,dito ako nakatingin kasi nandito iyong public eh.,,,
2016 Duterte,"alam mo ilang beses ko nang sinasabi yan, kunyari sa davao, huwag mong gawin kasi magkakaproblema tayo.",,,
2016 Duterte,cause cause cause all.,,,
2016 Duterte,"ikaw iyong nagumpisa, swallow—ulitin ko ha, cause cause cause all.",,,
2016 Duterte,kami nagtatrabaho lang.,,,
2016 Duterte,nation guard.,,,
2016 Duterte,millions people see healthy.,,,
2016 Duterte,"its question drugs, its question public interest, public order.",,,
2016 Duterte,"kita mo lesser crimes, wala na kasing magnanakaw, wala na nagholdap.",,,
2016 Duterte,kasi para yan—bakit itatapon sabi nila eh maliliit lang iyan.,,,
2016 Duterte,gamitin mo utak mo.,,,
2016 Duterte,"able contaminate, kagaya ng negosyo ng mga chinese, wholesale yan sila.",,,
2016 Duterte,"maski konti konti, kung whole ng tondo contaminated, pera yan.",,,
2016 Duterte,sayingthe chinese practice itong wholesaleretail.,,,
2016 Duterte,"go wholesale, maski na kumita lang isang piso dyan, okay na iyan.",,,
2016 Duterte,kasi paramihan eh.,,,
2016 Duterte,yan ang ibig kong sabihin.,,,
2016 Duterte,hope military police react thisits part deep intelligence gathered.,,,
2016 Duterte,forced come public kasi iyong mga pari nagaano.,,,
2016 Duterte,"alam mo, kayong mga media, naghanap kayo ng, where big fish saan iyong bilyonaryo na mayaman, iyong mga may kotse, may mga mercedes.",,,
2016 Duterte,"maam nandoon yan sila sa labas, wala dito.",,,
2016 Duterte,"magdala ka ng isang battalion na police para hulihin natin doon, kung kaya natin.",,,
2016 Duterte,direct traffic drugs sa kanila.,,,
2016 Duterte,"meron silang ganito, malaki, real time nakikinig sila ngayon dito.",,,
2016 Duterte,percent nakikinig sila dito.,,,
2016 Duterte,saan doon doon lang.,,,
2016 Duterte,"isosoli nila sa tondo, itapon mo diyan, tapos umalis ka kunin sa tindahan yung bag package.",,,
2016 Duterte,di ba sabi mo nakikita ng media na kayo lang ang nagbabrand niyan na drug lord eh.,,,
2016 Duterte,"drug lords, mga lieutenant, delivery boy yan.",,,
2016 Duterte,"kung baga lbc lang yan, pati dhl, federal.",,,
2016 Duterte,"pati iyong tawag nilang basura, iyon yung street ano—huwag kayong maghanap.",,,
2016 Duterte,"gusto ninyo sabihin ko sa inyo, puntahan natin.",,,
2016 Duterte,give names.,,,
2016 Duterte,ill show intelligence paper.,,,
2016 Duterte,pero give guarantee na may gawain ka.,,,
2016 Duterte,"kasi give name, ill give country, kung wala pa ring gagawa magshotgun tayo—kaya hindi lang kami no.",,,
2016 Duterte,get personal work here.,,,
2016 Duterte,"saying i—dito oh, balik na tayo.",,,
2016 Duterte,"kasi iyong hindi nakakaintindi na mga tagalog, ano na iyong, tagal naman nitong— passenger capacity congestion shall addressed increasing number running trains current trains total cars per hour, trains total cars per hour increase train speed kph kph.",,,
2016 Duterte,"ang problema nito, iyong mga railways—hindi na ito kasali diyan huwag kayong maniwala dito.",,,
2016 Duterte,"two thirds mine, third is—korek iyong grammar ko.",,,
2016 Duterte,ayaw lang nila.,,,
2016 Duterte,"sixty kilometer per hour, problema nito, must agree rails quite aged.",,,
2016 Duterte,rails maybe.,,,
2016 Duterte,"noon pa yan sa panahon ni marcos, imelda.",,,
2016 Duterte,"nandiyan pa. ngayon, sabi ni tugade, sir, magbigay sa akin, sabihin ko kilometers per hour.",,,
2016 Duterte,"sabihin ko, art, sigurado ka maka hold ang rail niyan baka maputol iyan, magdiretso yung tren sa cavite.",,,
2016 Duterte,"dumiretso sa cavite, maglipad, doon kay tolentino, oh, bakit may tren dito sa tagaytay its quite fast, quite fast, kilometres per hour youre pulling something heavy.",,,
2016 Duterte,"really moves  mawalan ng ano  moves speed heavy thing great speed, mahirap mong  sumasadsad kasi mabigat eh.",,,
2016 Duterte,reduce headway time minutes minutes.,,,
2016 Duterte,"mahina lang tayo ng—ang plano ni tugade, mahina lang tayo ng one minute sa hong kong.",,,
2016 Duterte,"two minutes, kaniya three minutes eh.",,,
2016 Duterte,"art, ambisyoso ka.",,,
2016 Duterte,"kaya mo kaya ito specifically lrt, operating hours shall extended pm.",,,
2016 Duterte,marami pang mga bata ang uuwi niyan.,,,
2016 Duterte,"absorb passengers, delays procurement additional trains shall addressed soonest.",,,
2016 Duterte,"now, iyan ang sinasabi ko.",,,
2016 Duterte,"want know me, fine.",,,
2016 Duterte,wala akong problema.,,,
2016 Duterte,sabihin ninyo na doon ang  go normal way.,,,
2016 Duterte,youre able make purchases.,,,
2016 Duterte,"ang maganda nito, signed executive order sa aming foi.",,,
2016 Duterte,naunahan ko kayo.,,,
2016 Duterte,yung inyo— nandoon na sa akin.,,,
2016 Duterte,"oo, tapos na ako kaya ilabas ko na.",,,
2016 Duterte,today.,,,
2016 Duterte,"alam ninyo, sabi ko, unahan ko ang congress puro mayayabang ang ano diyan.",,,
2016 Duterte,grab the stealing ones thunder.,,,
2016 Duterte,unahan na natin.,,,
2016 Duterte,shall also pursue rail projects metro manila major keypoints country including mindanao rail project.,,,
2016 Duterte,hindi ako nagyayabang pero totoo talaga ito.,,,
2016 Duterte,"were the—depende sa federal six years, lalabas talaga ito assure its going materialize.",,,
2016 Duterte,"rail projects, davao transit system, cebu transit system, north south luzon railways panay railways project.",,,
2016 Duterte,panay!,,,
2016 Duterte,"eh tagasaan si ano, di panay.",,,
2016 Duterte,"panay ang bigay natin para—sabihin naman ni senator drilon, binabackbite ka dito.",,,
2016 Duterte,lalagyan daw ang island ng train.,,,
2016 Duterte,may tawa pa. binabackbite ka dito.,,,
2016 Duterte,magsumbong man iyan.,,,
2016 Duterte,"tingnan mo, tanawa diha.",,,
2016 Duterte,different approaches also considered decongest naia including possible transfer general aviation.,,,
2016 Duterte,"ang style ko kasi, ganito, hindi naman ako  steeped formalities.",,,
2016 Duterte,"itong trans general aviation, alam nyo kung sino ang tamaan niyan kayong mayayaman.",,,
2016 Duterte,"kayong may mga helicopter, pati eroplano, ilipat ko kayo.",,,
2016 Duterte,"alam mo iyong general aviation, iyong mga lear jet, iyong sa mga kumpaniya, ilagay ko kayo sa batanes para wala masyadong air traffic.",,,
2016 Duterte,no.,,,
2016 Duterte,im offering sangley point.,,,
2016 Duterte,kasi tayuan ko isang runway yan.,,,
2016 Duterte,make new runway there.,,,
2016 Duterte,"sabi ng mga aviation experts, tumbok niyan merville subdivision.",,,
2016 Duterte,maka isa pa akong runway dito sa metro manila.,,,
2016 Duterte,"there, its going clark condition fast rail.",,,
2016 Duterte,"sabi ko kay art, something like thirty.",,,
2016 Duterte,"one hour travel, sabi ko kay tugade, acceptable.",,,
2016 Duterte,"make rail there, bago, marami pa. bow day bullet train.",,,
2016 Duterte,"ilagay mo iyan sa pilipino na drayber, sa point ko, hilo.",,,
2016 Duterte,maglampas kayo dito.,,,
2016 Duterte,clark airport utilized shift operations domestic international airlines.,,,
2016 Duterte,"moreover, onestop shop established within clark civil aviation complex benefit overseas filipinos.",,,
2016 Duterte,ito mangyari na ito.,,,
2016 Duterte,"fully utilize clark airport, necessary establish iyong mga  rail connect.",,,
2016 Duterte,"area environment, military directed intensify –makinig kayo, sige gitawa diyan – support role illegal logging, illegal mining – andiyan pa naman si gina lopez – destructive practices aggravate devastation natural resources.",,,
2016 Duterte,protect country.,,,
2016 Duterte,many complaining appointment gina lopez.,,,
2016 Duterte,"si gina, pati ako, share paradigm interest country must come first.",,,
2016 Duterte,hindi ko naman sinasabi—theres law allowing mining.,,,
2016 Duterte,"gina lopez telling you, follow government standards.",,,
2016 Duterte,destroy environment.,,,
2016 Duterte,"follow t, wala tayong problema.",,,
2016 Duterte,pay correct taxes follow standards.,,,
2016 Duterte,gina lopez job.,,,
2016 Duterte,know really crusader.,,,
2016 Duterte,iyan ang  describe persona crusader.,,,
2016 Duterte,kaya sabi ko tama iyan.,,,
2016 Duterte,"bakit nandiyan ba si maam gina lopez, secretary lopez ganito iyan.",,,
2016 Duterte,"pumunta siya sa davao, gabi na mga oclock, early days  hindi pa ako nagoath.",,,
2016 Duterte,"marami na nagpuntahan — solicitation, congratulations.",,,
2016 Duterte,"eh si maam, pumunta twice.",,,
2016 Duterte,"every time, shows degradation  ito na nga.",,,
2016 Duterte,"tapos dalawang oras naman, mukhang hindi na matapos.",,,
2016 Duterte,"sabi ko, maam, offended.",,,
2016 Duterte,"totoo man, wag kang magagalit kay its truth.",,,
2016 Duterte,"magaalas tres na, rody, one no.",,,
2016 Duterte,"tapos extemporaneous na, para ring congressman.",,,
2016 Duterte,"sabi ko, maam, magaalas kuwatro, maam.",,,
2016 Duterte,"ano kaya kung ikaw na lang ang denr bigla din siyang nagsagot, totoo ka sabi ko, umm hindi yung, oo.",,,
2016 Duterte,"siya, siya, i ask theyou know, ill consult family ask my ano nila.",,,
2016 Duterte,"following day, tawag siya kay, aide, kay bong.",,,
2016 Duterte,"sabi niya, bong, okay na tinanggap na.",,,
2016 Duterte,"sabi ng pamilya ko, okay na.",,,
2016 Duterte,"sabi ko, haay, bantay ka sa  know, would appointing somebody alien thinking.",,,
2016 Duterte,"would take somebody shares horizons life, especially iyong degradation .",,,
2016 Duterte,"tama iyan, shes crusader continue.",,,
2016 Duterte,"denr likewise directed review permits granted mining, logging environmental sensitive activities, ensure compliance government standards warranted — ito na iyong pinakamaganda — amend, suspend revoke permits.",,,
2016 Duterte,go ahead.,,,
2016 Duterte,"id like thank god opportunity, really.",,,
2016 Duterte,"never wala namang ano, never thought umabot ako dito.",,,
2016 Duterte,ive always crank sa isip ko mahirap itong ano.,,,
2016 Duterte,"gaya itong laguna lake, naubos ng mga wala na ang fishermen.",,,
2016 Duterte,"yun na lang difference one big fish pen other, iyon na lang ang sa mga tao.",,,
2016 Duterte,"makita mo sa plane, every time go davao pass place there.",,,
2016 Duterte,"every time, nakita ko talagang wala nang ano.",,,
2016 Duterte,fishermen complaining loss.,,,
2016 Duterte,talagang wala na sila.,,,
2016 Duterte,"kasi ang maliit na lugar, iyon lang ang kanila.",,,
2016 Duterte,"dito pinadaan ko lang diplomatic way laguna lake shall transformed vibrant economic zone showcasing ecotourism addressing negative impact watershed destruction, land conversion pollution.",,,
2016 Duterte,ito ang nilagay ko.,,,
2016 Duterte,im telling — poor fishermen priority entitlements.,,,
2016 Duterte,"order gina is, ayusin mo, maam.",,,
2016 Duterte,"huwag mo namang ipitin, reduce areas occupation.",,,
2016 Duterte,cannot cake eat too.,,,
2016 Duterte,"sila na iyong may pera, must stop.",,,
2016 Duterte,"kung sakaling itanong sa iyo kung sino ang may ari niyan, simple lang — mga general, mga mayor, governor, baka congressman.",,,
2016 Duterte,"mean, personal.",,,
2016 Duterte,"something feel must do, right thing do.",,,
2016 Duterte,"adequate disposal facility metro manila garbage, final closure rehabilitation carmona sanitary landfill shall pursued adoption appropriate wastetoenergy facilities explored.",,,
2016 Duterte,"marami iyan, technology coming fast.",,,
2016 Duterte,area governance need strengthen efforts along line.,,,
2016 Duterte,"better manage public information, law passed, im addressing congress, create peoples broadcasting corporation, replacing , governmentrun tv station, aims replicate international government broadcasting networks.",,,
2016 Duterte,"teams international news agencies – id like mention that, interested, bbc – set visit country soon train people governmentrun channels observe – ito ang gusto ko, total pera naman ng tao – observe editorial independence innovative programs intelligent treatment analysis news reports, well developments national international significance.",,,
2016 Duterte,"governments bureau broadcast services, better known radyo ng bayan, shall also undergo upgrading make financially viable dependable accurate, independent, enlightening news commentary.",,,
2016 Duterte,radyo ng bayan integrated pbc.,,,
2016 Duterte,"presently setting presidential communications satellite office davao city, pbc also put broadcast hubs visayas mindanao.",,,
2016 Duterte,"davao city also first site first muslim channel, called salaam television, first lumad channel.",,,
2016 Duterte,pco shall coordinate office executive secretary presidential legal counsel implementing recently approved eo freedom information.,,,
2016 Duterte,executive order out.,,,
2016 Duterte,"example, part executive branch make transparency integrity yardsticks government performance, savings expenses engaging public vigilant participate government programs projects.",,,
2016 Duterte,"pco, coordination office executive secretary, drafting administrative order presidential task force media killings.",,,
2016 Duterte,government condone violence repression media.,,,
2016 Duterte,"bona fide media, bona fide media, sometime pronounce bona feed.",,,
2016 Duterte,"whatever thing is, bona fide media always partner change.",,,
2016 Duterte,di medyo klaro yan.,,,
2016 Duterte,"hindi, anong gawin mo sa hindi bona fide media yan ang problema.",,,
2016 Duterte,"address backlogs low prosecutorial effectiveness efficiency, investigation case management processes shall streamlined, including illegal drugs heinous crimes.",,,
2016 Duterte,"eradicate prevalent cultures fear silence hounded justice system, ask congress, you, enact whistleblower protection law present witness protection program shall strengthened.",,,
2016 Duterte,"hirap maging presidente, maski dito lang.",,,
2016 Duterte,"number lawyers support staff pao, public assistance office, regional district offices shall increased provide indigents access counsels.",,,
2016 Duterte,"stage, also directed dilg undertake nationwide information campaign federalism partnerships various alliances lgus, civil society, grassroots faith based organizations.",,,
2016 Duterte,"hinto muna ako dito, itong federalism.",,,
