full_nameyears,sentence,label,sentiment_label,sentiment_score
2019 Duterte,"appointed new philhealth president, know man integrity, military man, former military officer, gave marching orders prioritize ridding agency corruption.",,,
2019 Duterte,"way, commend bureau investigation handling high profile cases resulting arrest prosecution criminals.",,,
2019 Duterte,culprits day reckoning court.,,,
2019 Duterte,hope happens last three years term.,,,
2019 Duterte,"concerning unscrupulous persons manning ports scalawags uniform, unyielding reforms weed public service.",,,
2019 Duterte,"fired caused resignation hundred officials appointees government without regard relationship, friendship alliance.",,,
2019 Duterte,"sacred cow, saying goes, administration.",,,
2019 Duterte,institutions stewards resources agents development long major source public frustration.,,,
2019 Duterte,drastic reforms within agencies yielded results.,,,
2019 Duterte,"governmentowned controlled corporations goccs, infamous high salaries bonuses paid executives employees, started shape up.",,,
2019 Duterte,"july , , collected billion goccs government corporations, which, billion, pagcor.",,,
2019 Duterte,billion collected .,,,
2019 Duterte,salute andrea domingo.,,,
2019 Duterte,"magpasugal ka pa, maam, nang marami.",,,
2019 Duterte,"bureau customs, though corruptionridden, managed collect five hundred eighty five billion pesos ,,, .",,,
2019 Duterte,imagine much could collected boc clean less corrupt.,,,
2019 Duterte,may cut — magsalita lang ako kung anong sa isip ko.,,,
2019 Duterte,"went bureau customs two weeks ago found facing charges, criminal charges, investigation.",,,
2019 Duterte,hope cooperation congress cannot abolish position.,,,
2019 Duterte,"cannot dismiss reason security tenure, allow plantilla positions report congress everyday help huge paperwork everyday.",,,
2019 Duterte,go premises customs area.,,,
2019 Duterte,want back.,,,
2019 Duterte,"we, government, talk much, act little, slow.",,,
2019 Duterte,recall saying congressional hearing mayor davao city.,,,
2019 Duterte,say emphasize little changed since then.,,,
2019 Duterte,long rhetorics short accomplishments.,,,
2019 Duterte,its either congress — even executive department maybe me.,,,
2019 Duterte,rectify error.,,,
2019 Duterte,"why, implore occupy positions power authority, let deeds accomplishments talking.",,,
2019 Duterte,lead example.,,,
2019 Duterte,words ring hollow followed positive prioritized action.,,,
2019 Duterte,"time again, emphasized like fellow workers government, trabahante lang po ako ng pilipino.",,,
2019 Duterte,"last year, assign — signed ease business efficient government service delivery act, significant piece legislation improve service delivery fight corruption, still now.",,,
2019 Duterte,"however, much done ensuring responsiveness peoples needs.",,,
2019 Duterte,"based complaints received contact center bayan, contact center bayan – — thats office — lto, sss, bir, lra, pagibig top five agencies need drastically improve service.",,,
2019 Duterte,"reiterate government — directive government instrumentalities, including lgus government corporations simplify.",,,
2019 Duterte,may i nandito ba kayo simplify.,,,
2019 Duterte,like others.,,,
2019 Duterte,electronically.,,,
2019 Duterte,go office.,,,
2019 Duterte,ive asking since three years ago.,,,
2019 Duterte,"pag hindi pa ninyo nagawa yan ngayon, papatayin ko talaga kayo.",,,
2019 Duterte,nabubwisit na simplify make services responsive — clientfriendly.,,,
2019 Duterte,"client filipino, employer — money pockets come from, salaries.",,,
2019 Duterte,"thanks executive secretary medialdea, increased number lines hotline make responsive public.",,,
2019 Duterte,ultimate goal people freed using hotlines government service response markedly improved.,,,
2019 Duterte,"again, will ang problema kasi ng fili — im addressing filipino.",,,
2019 Duterte,"kayo rin kasi sinasabi ko na sa inyo, assertive.",,,
2019 Duterte,"pag kayo ikaw hiningian required payment government humingi pa sa iyo, ive telling mageskandalo kayo sa opisina.",,,
2019 Duterte,make scene.,,,
2019 Duterte,sampalin mo yang p na yan.,,,
2019 Duterte,kasi aabot rin sa akin yan.,,,
2019 Duterte,done that.,,,
2019 Duterte,"ako magprangka ako sa inyo, ako lang ang presidente na hanggang ngayon nagbubugbog talaga ng tao diyan sa loob ng malacañan.",,,
2019 Duterte,pinapakain ko ng pera yang mga na yan.,,,
2019 Duterte,eh galit na ako sa inyo eh.,,,
2019 Duterte,kindly assertive.,,,
2019 Duterte,"pagka hiningian ka, sabihin mo, t mo.",,,
2019 Duterte,"sabi ni duterte, president told us, extort money me, slap you.",,,
2019 Duterte,sampalin talaga ninyo.,,,
2019 Duterte,hindi na bale magkaaway.,,,
2019 Duterte,defend you.,,,
2019 Duterte,kung maaari ive along.,,,
2019 Duterte,theres .,,,
2019 Duterte,sure true.,,,
2019 Duterte,though liable libel pero huwag naman yang makasakit ka ng kapwatao na wala namang kasalanan.,,,
2019 Duterte,", place to president duterte, abuses director asking money.",,,
2019 Duterte,"text mo, lalabas yan diyan.",,,
2019 Duterte,public view.,,,
2019 Duterte,"kung totoo, malacañan, said, open hours — hours basta corruption.",,,
2019 Duterte,"fiasco frigate ni trillanes yung koreano na napagbili ng barko, sold ship philippine government, wala pa hong delivery.",,,
2019 Duterte,already ready.,,,
2019 Duterte,korean went malacañan complain request delivery.,,,
2019 Duterte,"told bong, bong, ayusin mo yan.",,,
2019 Duterte,went lorenzana lorenzana nagsulat siya.,,,
2019 Duterte,"may nakakuha sa malacañan, every administration may tao yan diyan.",,,
2019 Duterte,every administration leaves men appointed plantilla position.,,,
2019 Duterte,"eh kinuha nila brought here, congress.",,,
2019 Duterte,bong called testify.,,,
2019 Duterte,"said, assured closeddoor.",,,
2019 Duterte,"told bong, no, ask open public hearing.",,,
2019 Duterte,"sabi ko, sabihin mo sa lahat — wala — nothing.",,,
2019 Duterte,say truth.,,,
2019 Duterte,"sabi ko, pagkatapos niya testify, sabi ko, bong, maniwala ka hindi, senator.",,,
2019 Duterte,totoo yan.,,,
2019 Duterte,story convoluted politics corruption country works.,,,
2019 Duterte,"equipped political will, government ordered closure boracay island six months prevent deterioration.",,,
2019 Duterte,cleaned rehabilitated island allowed heal naturally.,,,
2019 Duterte,proud say restored close original pristine state.,,,
2019 Duterte,"boracay inter agency task force led secretary cimatu, fully supported secretaries año, romulopuyat — oh whats name puro surname ito, romulopuyat.",,,
2019 Duterte,whats name ah si — ah berna.,,,
2019 Duterte,"ah, berna romulopuyat, bello villar, tesda chief mamondiong huge success.",,,
2019 Duterte,"kudos also due pms integrating sixmonth rehabilitation plan, neda recentlyapproved term boracay action plan.",,,
2019 Duterte,boracay island beginning.,,,
2019 Duterte,"girls there, foreigners waiting gentlemen visit place.",,,
2019 Duterte,beach sunbathing.,,,
2019 Duterte,invited — there.,,,
2019 Duterte,"alam mo, nung naayos yan, day told theres gonna opening tomorrow.",,,
2019 Duterte,"tv day, magandang hapon, showed lot buntings banners, salamat duterte.",,,
2019 Duterte,"saw it, called military police, remove buntings.",,,
2019 Duterte,going there.,,,
2019 Duterte,need really arbi — ah advertise.,,,
2019 Duterte,paid im doing.,,,
2019 Duterte,nakokornihan ako.,,,
2019 Duterte,"much adulation, bordering pretentions.",,,
2019 Duterte,always smell mile away.,,,
2019 Duterte,never went now.,,,
2019 Duterte,"went side island asked dar, what status land behind beach boracay still categorized forestal agriculture.",,,
2019 Duterte,"not said, not commercial no, sir.",,,
2019 Duterte,"told agrarian reform, go place, inspected declare whole island land reform program.",,,
2019 Duterte,"gave islands piece piece atis, natives place para walang masabi.",,,
2019 Duterte,"marami kasi ginawa ko raw para linisan ko, ibigay ko sa mga kaibigan ko.",,,
2019 Duterte,wala akong kaibigang mayaman.,,,
2019 Duterte,"ayaw kong kaibigan ng mayaman pagka mayaman ka, tatabi ka lang sa akin, pati ako napahiran na ng kung anoano ang hingiin mo sa gobyerno.",,,
2019 Duterte,violate environmental rules.,,,
2019 Duterte,"giving due notice lgus stakeholders, kayo po, tourist destinations take extra steps enforcement laws protection environment.",,,
2019 Duterte,"january , , officially started manila bay rehabilitation.",,,
2019 Duterte,"though long way go, encouraged test results waters near padre faura.",,,
2019 Duterte,relocate informal settlers — hope happen time — along waterways shut establishments continue pollute poison waters.,,,
2019 Duterte,make choice.,,,
2019 Duterte,"im going the im going dismantle burning — ah building — simply burn new setup environmental friendly, whatever means.",,,
2019 Duterte,"build, build, build program emerging economic hubs outside metro manila.",,,
2019 Duterte,"swiftly gain ground, thanks efforts economic team led secretary dominguez.",,,
2019 Duterte,"hard work interconnection islands cities air, land, sea secretaries tugade villar.",,,
2019 Duterte,alam naman ninyo.,,,
2019 Duterte,magaganda na ang airport ninyo.,,,
2019 Duterte,inuna ko nga kayo eh.,,,
2019 Duterte,"everybodys complaining davao airport said, davao last.",,,
2019 Duterte,"kung hindi na maabutan, sabi ko mga tagadavao, pasensya na kayo.",,,
2019 Duterte,"para walang masabi ang congress sa atin, baka nga sila doon sa kabila.",,,
2019 Duterte,also paved way entry third telecommunications provider.,,,
2019 Duterte,worry this.,,,
2019 Duterte,corruption all.,,,
2019 Duterte,"guarantee you, upon grave father.",,,
2019 Duterte,allow — talk them.,,,
2019 Duterte,say work.,,,
2019 Duterte,"kung maaari, according specifications required government.",,,
2019 Duterte,"challenge new player fulfill commitment provide fast reliable telecommunication services people, especially underserved areas.",,,
2019 Duterte,dict secretary honasan lead man endeavor.,,,
2019 Duterte,hope here.,,,
2019 Duterte,"however, developmental gains felt people countryside cannot maintain law order.",,,
2019 Duterte,"yang peace security, wala yan.",,,
2019 Duterte,need enforce law.,,,
2019 Duterte,"almost two decades peace negotiation, bangsamoro organic law finally passed ratified.",,,
2019 Duterte,"decades, muslim brothers armm mired poverty.",,,
2019 Duterte,"late muslim brother, minda chair abdul khayr alonto, envisioned progressive, peaceful, united mindanao lifetime.",,,
2019 Duterte,"hope bangsamoro transition fasttrack establishment regional government secure comfortable life muslim brothers sisters, indigenous communities bangsamoro regions.",,,
2019 Duterte,"additionally, taken helm national task force end local communist armed conflict assigned cabinet member region harmonize government efforts attaining national development security.",,,
2019 Duterte,"exceptional leadership secretary briones deped, proud say year filipino learners receiving basic education, million enrollees kinder senior high school.",,,
2019 Duterte,"still little spare, fastest population growth, one — philippines.",,,
2019 Duterte,industrious producing people than want quarrel religious but — sorry eyes good — the isinusuot ko lang to pag mag — paminsanminsan eh.,,,
2019 Duterte,outofschool youth adult learners able access nonformal education alternative learning system.,,,
2019 Duterte,"national sports development, support proposed measure create national academy sports high school students.",,,
2019 Duterte,"almost , micro, small, medium enterprises msmes received billion worth loans since , thanks efforts secretary lopez dti.",,,
2019 Duterte,"additional benefits solo parents, assignment health workers barangays, expansion malasakit centers, also hope achieve bills filed original concept bong go.",,,
2019 Duterte,"para manalo sa kampanya, yon ang mantra niya.",,,
2019 Duterte,"totohanin mo lang, bong, mapahiya tayong lahat.",,,
2019 Duterte,also implore congress — look.,,,
2019 Duterte,study carefully.,,,
2019 Duterte,"congress postpone may elections yung barangay, sangguniang kabataan october .",,,
2019 Duterte,"read it, this rectify truncated terms.",,,
2019 Duterte,paibaiba na eh.,,,
2019 Duterte,truncated terms sitting barangays also provide ample time finish programs projects.,,,
2019 Duterte,suggest congress also enact magna carta barangays.,,,
2019 Duterte,"administrations malasakit serbisyo program has, course, reached filipinos labor foreign lands.",,,
2019 Duterte,milestone signing bilateral labor agreement kuwait testament commitment stop abuses inflicted overseas filipinos.,,,
2019 Duterte,"ensure welfare, protection access government services, establishment department overseas filipinos sufficiently address particular need.",,,
2019 Duterte,"accomplishments past three years plans next three discussed detail midterm report people, copies shall made available day ends.",,,
2019 Duterte,let repeat said many times before.,,,
2019 Duterte,"honestly, identified enemy dumped us quagmire in.",,,
2019 Duterte,"met enemy facetoface sadly, enemy us.",,,
2019 Duterte,"tormentors — addressing filipino people — demons rapacious predators preying helpless, weak voiceless.",,,
2019 Duterte,find corruption everywhere government every malefactor watching cohorts back blatant disregard oath assumed public office.,,,
2019 Duterte,even language evolved soften wickedness criminal act.,,,
2019 Duterte,"for boys, sponsoring event whatelsehaveyou.",,,
2019 Duterte,amount euphemism trivialize normalize betrayal public trust criminal offense.,,,
2019 Duterte,injury laced insult.,,,
2019 Duterte,national embarrassment national shame.,,,
2019 Duterte,"every transaction, commission every action, extortion request goes – endlessly shamelessly.",,,
2019 Duterte,"catharsis we, individually collectively, need today – tomorrow today.",,,
2019 Duterte,"selfpurgation followed resolve right proper, good nations health.",,,
2019 Duterte,"let ask corruption end kailan ba talaga to hanggang kailan well, dont know.",,,
2019 Duterte,ive — government almost years now.,,,
2019 Duterte,singling myself.,,,
2019 Duterte,its entire gamut system.,,,
2019 Duterte,corruption exasperates.,,,
2019 Duterte,frustrates.,,,
2019 Duterte,also exasperating times think perhaps blood need cleanse rinse away dirt muck stick flesh like leeches.,,,
2019 Duterte,"course, thought.",,,
2019 Duterte,simply thinking aloud.,,,
2019 Duterte,dispel controversy statements regard create something else.,,,
2019 Duterte,"words pedro guerrero said, sometimes write say write — write say mean.",,,
2019 Duterte,yung mga papurgapurga lang diyan.,,,
2019 Duterte,"use similes, metaphors, hyperbole, figures speech every then, prove stress point.",,,
2019 Duterte,human anybody else.,,,
2019 Duterte,matter philippine — west philippine sea.,,,
2019 Duterte,avoidance conflict — armed conflict protection territorial waters natural resources compel us perform delicate balancing act.,,,
2019 Duterte,shooting war grief misery multiplier.,,,
2019 Duterte,war leaves widows orphans wake.,,,
2019 Duterte,"ready inclined accept occurrence destruction, widows orphans, war, even limited scale, breaks out.",,,
2019 Duterte,better results reached privacy conference room squabble public.,,,
2019 Duterte,"peaceful way, mindful fact national pride territorial integrity stake.",,,
2019 Duterte,"short expressly advocating call arms, say stand stop fish economic zone.",,,
2019 Duterte,course due time.,,,
2019 Duterte,is alam mo ganito yan eh.,,,
2019 Duterte,"noong — became president rifles cancelled america upon prodding us congress, found quandary reports already ripe na passing arms marawi.",,,
2019 Duterte,"arms already — mostly hands police, handsmedown army quite old sometimes bolt pushes bullet flies barrel really become lose, launch planes push circular trajectory maintain accuracy.",,,
2019 Duterte,forced go china.,,,
2019 Duterte,eh mabutit na lang nasabi ko sa inyo to.,,,
2019 Duterte,"china, bilateral.",,,
2019 Duterte,"brought along military man — año, chief staff then, them, lorenzana, esperon, national security.",,,
2019 Duterte,"meeting, said — cabinet members — i want go territory dig oil.",,,
2019 Duterte,"word, i dig.",,,
2019 Duterte,ours.,,,
2019 Duterte,"ang sabi ni president xi, well, know conflict there.",,,
2019 Duterte,"think, rather go confrontation — necessarily grey ships, war ships.",,,
2019 Duterte,know squabble could lead something else.,,,
2019 Duterte,"sabi niya, became friends.",,,
2019 Duterte,perhaps talk this.,,,
2019 Duterte,"outright precipitate move because said softly, it mean trouble.",,,
2019 Duterte,"trouble comes mouth president republic, anong magawa ko answer well maybe, sir, talk time.",,,
2019 Duterte,"definitely, go, must talk west philippine sea.",,,
2019 Duterte,"cannot know, cake eat too.",,,
2019 Duterte,"know, cannot go even bring coast guard drive away.",,,
2019 Duterte,china also claims property possession.,,,
2019 Duterte,yan ang problema.,,,
2019 Duterte,sila yung possession claiming resources owner.,,,
2019 Duterte,"claiming position fiasco noong dalawang nagstandoff doon time predecessor si albert, ambassador.",,,
2019 Duterte,im correct.,,,
2019 Duterte,know real name.,,,
2019 Duterte,tayo ang umatras.,,,
2019 Duterte,"pagsabi niya umatras, kind compromise.",,,
2019 Duterte,tayo ang umatras.,,,
2019 Duterte,"noong umatras tayo, pumasok sila.",,,
2019 Duterte,marami na.,,,
2019 Duterte,"day, lost spratly panganiban island.",,,
2019 Duterte,iyan ang totoo.,,,
2019 Duterte,walang bolahan yan.,,,
2019 Duterte,"ngayon, may arbitral ruling.",,,
2019 Duterte,"i said, could even ask oil claiming entire resources the anong sabihin ko sa kanila kaya sinabi ko, let us mutually.",,,
2019 Duterte,"course, xi says, i fish, prevent sabi ko naman, we fish claim it.",,,
2019 Duterte,"sabi ko, please allow because that, driving away fishermen.",,,
2019 Duterte,"di ba inaabog nila kaya sabi ko, do drive away filipinos belief also — claim it.",,,
2019 Duterte,"now, deprive — deprive filipinos — there, magkagulo talaga yan.",,,
2019 Duterte,"could lead ano — really war, said, we to kaya ang sabi ko said, i allowed, premise property.",,,
2019 Duterte,pero hindi tayo control property.,,,
2019 Duterte,"ayan magsabi sila, of course, allow you.",,,
2019 Duterte,kaya pinabalik.,,,
2019 Duterte,"eh yung disgrasya, yung pagsabi a mere incident — legal, marine incident, yan ang ginagamit sa batas yan, a marine incident happened.",,,
2019 Duterte,hindi naman sinasabi na marine accident.,,,
2019 Duterte,"nabanggan, wala naman.",,,
2019 Duterte,"wanted talk, tapos ayaw dito.",,,
2019 Duterte,"so, so sige, investigate investigate, ready, meet compare notes, let us determine pays damage.",,,
2019 Duterte,ganun lang.,,,
2019 Duterte,ipadala ko yung marines ko drive away chinese fishermen.,,,
2019 Duterte,"guarantee you, one come home alive.",,,
2019 Duterte,"kung ipadala ko yung limang — pati yung frigate ko na bago, yung pinagkaguluhan nila ni trillanes diyan sa — made bong senator, ubos yan already guided missiles island.",,,
2019 Duterte,fastest installed reach manila seven minutes.,,,
2019 Duterte,"want war alam mo, asaran yan eh.",,,
2019 Duterte,supladuhan yan.,,,
2019 Duterte,"kung supladuhan lang, murahin, p mo, l ka.",,,
2019 Duterte,umalis ka diyan.,,,
2019 Duterte,"kung ganunan lang, bright ako diyan.",,,
2019 Duterte,hanggang bunganga lang.,,,
2019 Duterte,"pero kung bunutan na ng baril, ah pwede siguro basta dalawa lang.",,,
2019 Duterte,"problem is, — whether diplomatic way, heated arguments, sigurado yan.",,,
2019 Duterte,confrontation doon.,,,
2019 Duterte,"try drive away, could lead violence.",,,
2019 Duterte,way yan.,,,
2019 Duterte,way president answered said i dig oil first time went china.,,,
2019 Duterte,nakita ko yung tao eh.,,,
2019 Duterte,"can, less, draw profile his, please trouble.",,,
2019 Duterte,"ano anong magagawa ko go there, said, the fisheries were besides, invoking yung traditional fishing rights.",,,
2019 Duterte,arbitral ruling.,,,
2019 Duterte,ayaw lang ninyong gustong tignan.,,,
2019 Duterte,"mentioned even countries existence, people around ocean lake already fishing generations.",,,
2019 Duterte,"fishing rights allowed many cases finland germany, decided unclos — unclos international law seas.",,,
2019 Duterte,unclos product treaty.,,,
2019 Duterte,treaty also part land signatory.,,,
2019 Duterte,"eh kung basahin lang ninyo yan nang husto, there.",,,
2019 Duterte,might just china everybody recognizes traditional fishing rights natives even creation republics governments.,,,
2019 Duterte,law humane law.,,,
2019 Duterte,im sorry to promised minutes.,,,
2019 Duterte,"god, i want stop go home now.",,,
2019 Duterte,"exceeded my the, know, time everything.",,,
2019 Duterte,believe others friends.,,,
2019 Duterte,political enemies.,,,
2019 Duterte,said believe god.,,,
2019 Duterte,says believer universal mind there.,,,
2019 Duterte,believe god perfect would create hell creation.,,,
2019 Duterte,kind god god.,,,
2019 Duterte,time — everything.,,,
2019 Duterte,"time negotiate time quarrel enemy, political opponents wife.",,,
2019 Duterte,"lives are time antagonize time make peace time go war, time live time die.",,,
2019 Duterte,thats ecclesiastes .,,,
2019 Duterte,ownership philippine — west philippine sea internationally recognized.,,,
2019 Duterte,"however, united nations convention law sea unclos arbitral award case people — republic philippines vs. peoples republic china recognize instances another state may utilize resources found within coastal states exclusive economic zone.",,,
2019 Duterte,"arbitral ruling even states, one charging violating constitution.",,,
2019 Duterte,sino gani yon suntukin lang kita diyan ngayon mabuti pa. nandito eh.,,,
2019 Duterte,"arbitral ruling even states philippines may enter fishing agreements states, provided certain conditions requisites unclos met.",,,
2019 Duterte,"yung akin, sabi niya, lets go fish.",,,
2019 Duterte,"sabi ko, you act know, fishing since time immemorial.",,,
2019 Duterte,think adam got first lapulapu there.,,,
2019 Duterte,"let assure you, national honor territorial integrity shall — shall foremost mind, may take next steps smoldering controversy lines arbitral ruling, west philippine sea ours.",,,
2019 Duterte,ifs buts.,,,
2019 Duterte,ours.,,,
2019 Duterte,"acting, along legal truth line.",,,
2019 Duterte,temper times realities face today.,,,
2019 Duterte,poverty incidence fell .,,,
2019 Duterte,percent first half percent first half .,,,
2019 Duterte,"important number, though, six million filipinos need pull poverty.",,,
2019 Duterte,kindly help this.,,,
2019 Duterte,"know, said, corruption everywhere.",,,
2019 Duterte,free investigate.,,,
2019 Duterte,dont take offense.,,,
2019 Duterte,"anything wrong department, executive, free open investigation anytime.",,,
2019 Duterte,call me.,,,
2019 Duterte,"call idiots, expose them, send jail.",,,
2019 Duterte,helping me.,,,
2019 Duterte,be not ive prosecutor.,,,
2019 Duterte,know works.,,,
2019 Duterte,feel free.,,,
2019 Duterte,feel free expose anything accordance law.,,,
2019 Duterte,pursued tax reforms fund poverty reduction programs.,,,
2019 Duterte,"therefore implore congress immediately pass package comprehensive tax reform program, trabaho bill, shall gradually lower income — corporate income tax, rationalize improve fiscal incentives.",,,
2019 Duterte,"energize msmes encourage expand business hopefully generate, hopefully — im missing word hopefully para sabihin na youre talk — hopefully million jobs coming years.",,,
2019 Duterte,msmc — msmes hold promise raising lot filipinos.,,,
2019 Duterte,therefore believe time congress approve new version salary standardization law.,,,
2019 Duterte,ngayon na.,,,
2019 Duterte,"teachers, alam mo dito toil work tirelessly educate young.",,,
2019 Duterte,kasali na po dito yung hinihingi ninyo.,,,
2019 Duterte,"hindi naman masyadong malaki, pero tide hard times.",,,
2019 Duterte,little bit bigger before.,,,
2019 Duterte,"intended increase salaries national government workers, including teachers nurses.",,,
2019 Duterte,"nurses, correct.",,,
2019 Duterte,"also asking congress pass remaining packages administrations tax reform program, bills would raise excise taxes — good, let us — tobacco alcohol.",,,
2019 Duterte,sinong naninigarilyo dito exterminated face earth.,,,
2019 Duterte,"ones know, i im hide — whats wrong me.",,,
2019 Duterte,acquired buergers disease smoke.,,,
2019 Duterte,"made national policy know new mayor, went around see discos night clubs.",,,
2019 Duterte,could hardly see faces people inside.,,,
2019 Duterte,wade thick smoke recognizeone.,,,
2019 Duterte,thats decided.,,,
2019 Duterte,still smoking.,,,
2019 Duterte,"decided knew, already it.",,,
2019 Duterte,its time — sabi ko.,,,
2019 Duterte,"national law, para lahat na, o clock, everything closes.",,,
2019 Duterte,trying pull chair here.,,,
2019 Duterte,"mine two oclock noon sa davao, two reduced one.",,,
2019 Duterte,"boxing mayor became mayor, reduced six.",,,
2019 Duterte,"walang order, orders advance.",,,
2019 Duterte,"kasi ordered already, close drink.",,,
2019 Duterte,"itong ngayon, , everything closes down.",,,
2019 Duterte,nobody works.,,,
2019 Duterte,i think adopt it.,,,
2019 Duterte,"states, many states, many countries, ganun man.",,,
2019 Duterte,"alas dose, sarado na talaga.",,,
2019 Duterte,stop drinking.,,,
2019 Duterte,"jukebox, theyre good eight, nine.",,,
2019 Duterte,"eight, maganda yan.",,,
2019 Duterte,"its a its every corner, store.",,,
2019 Duterte,"blares noise children go school working class, store.",,,
2019 Duterte,prohibited davao.,,,
2019 Duterte,", see, davao quiet everybody resting already.",,,
2019 Duterte,"memorial parks, cemetery, inthe comfort homes.",,,
2019 Duterte,valuation system also improved local government units rationalize capital income .,,,
2019 Duterte,urge congress review pass government rightsizing bill reconfigure existing metro manilacentric bureaucracy streamline government systems order deliver services without delay within short timeline.,,,
2019 Duterte,reforms would naught cannot avert new poor every time disaster strikes.,,,
2019 Duterte,philippine experience shown natural disasters — poverty creators.,,,
2019 Duterte,"why, need hasten establishment department disaster resilience ddr department focus natural hazards climate change.",,,
2019 Duterte,urge congress fasttrack passage administration bill — administration version rather.,,,
2019 Duterte,", reminded probable consequence catastrophic earthquake metro manila surrounding provinces.",,,
2019 Duterte,"since then, established project management office earthquake resilience greater manila area implement twopronged strategy earthquake resilience mitigation efforts.",,,
2019 Duterte,"heard, its speech.",,,
2019 Duterte,"heard psychic first crack big one hits, right center this yan man ang sabi nila.",,,
2019 Duterte,"philippines corrupt, its lousy kill congressmen, senators president, new day.",,,
2019 Duterte,"pray earthquake comes, comes now.",,,
2019 Duterte,moment.,,,
2019 Duterte,kumpleto na tayo.,,,
2019 Duterte,may madamay pa tayo doon sa harap.,,,
2019 Duterte,weathered one damaging effect climate change year.,,,
2019 Duterte,el niño wreaked havoc agricultural sector caused water shortage greater metro manila area.,,,
2019 Duterte,need pass bill creating department water resources water regulatory commission.,,,
2019 Duterte,"alam mo, agencies guys handling — entire water works system — change immediately.",,,
2019 Duterte,"know what, threeday water.",,,
2019 Duterte,davao.,,,
2019 Duterte,everybody complaining even afraid come girlfriend able – — take bath.,,,
2019 Duterte,smell like hell.,,,
2019 Duterte,"said, ill wait water wash her.",,,
2019 Duterte,"alam mo kung hindi ako nagmura, kung hindi ko sinabi, p i, papatayin ko kayo, p niyo.",,,
2019 Duterte,"arrived morning, water.",,,
2019 Duterte,girlfriend fresh.,,,
2019 Duterte,also call congress pass law mandating fire protection modernization program.,,,
2019 Duterte,diyan tayo nagkaano.,,,
2019 Duterte,"go davao, youll find best.",,,
2019 Duterte,"best everything, , cameras, screens.",,,
2019 Duterte,find it.,,,
2019 Duterte,alam mo — alam mo sabi ni there sonny secretary dominguez ah sonny.,,,
2019 Duterte,siya man ang magyayabang.,,,
2019 Duterte,"sabi niya, marami tayong pera.",,,
2019 Duterte,"pero pag tanungin namin siya doon sa cabinet meeting, tsk tsk tsk tsk, walang pera, walang pera.",,,
2019 Duterte,si diokno ganun rin kaya gitapon ko sa central bank.,,,
2019 Duterte,"every time sabihin mo, know discussed projects, plan submit congress, its final imprimatur.",,,
2019 Duterte,"eh di kami ang, may pera ba tayo diyan, sir wala.",,,
2019 Duterte,magkano four billion.,,,
2019 Duterte,tsk tsk tsk tsk tsk tsk tsk practice.,,,
2019 Duterte,"money, money.",,,
2019 Duterte,p. saan pala ang pera natin dito sa bulsa ninyo karaming collection natin dito.,,,
2019 Duterte,sonny says fund.,,,
2019 Duterte,one answer.,,,
2019 Duterte,"now, would like remind pagbigyan na lang ninyo ako tutal para naman ito sa lahat.",,,
2019 Duterte,alas sais pa nga ginugutom na kayo.,,,
2019 Duterte,"hindi pala kayo nag merienda alam mo, ever since naintegrate yan would notice cities provinces deterioration service itself.",,,
2019 Duterte,"wala ng mga truck, luma na.",,,
2019 Duterte,"would believe davao city, ill show you, studebaker fire truck.",,,
