full_nameyears,sentence,label,sentiment_label,sentiment_score
2012 Aquino,"good governance agriculture, food production increased, prices dont fluctuate, wages stable, economy stronger.",,,
2012 Aquino,true resilient dynamic economy resting foundations good governance best defense global uncertainty.,,,
2012 Aquino,"dismantling obstacles progress two years, now, success limited hard willing work it.",,,
2012 Aquino,achieved things even countries around world surmounting challenges.,,,
2012 Aquino,exist world others.,,,
2012 Aquino,"appropriate even attend problems, remain vigilant events affect us.",,,
2012 Aquino,situation bajo de masinloc source much discussion.,,,
2012 Aquino,chinese fishermen entered territory.,,,
2012 Aquino,"patrol boats intercepted ships, contain endangered species.",,,
2012 Aquino,"leader, duty uphold laws country.",,,
2012 Aquino,"did, tension ensued one hand, chinese ninedash line theory laying claim almost entire west philippine sea other, united nations convention laws sea, recognized rights many countries, including china itself.",,,
2012 Aquino,demonstrated utmost forbearance dealing issue.,,,
2012 Aquino,"sign goodwill, replaced navy cutter civilian boat soon could.",,,
2012 Aquino,chose respond medias harangues.,,,
2012 Aquino,"think excessive ask rights respected, respect rights fellow nation world need share.",,,
2012 Aquino,say let bajo de masinloc go avoid trouble.,,,
2012 Aquino,"someone entered yard told owned it, would agree would right give away rightfully ask solidarity people regarding issue.",,,
2012 Aquino,let us speak one voice.,,,
2012 Aquino,help relay side logic stand.,,,
2012 Aquino,"simple situation, simple solutions.",,,
2012 Aquino,"rest assured consulting experts, every leader nation, allies—even side—to find resolution acceptable all.",,,
2012 Aquino,"every step straight righteous path, plant seeds change.",,,
2012 Aquino,still committed uprooting work.,,,
2012 Aquino,"even speak, gathered room, whispering other, dissecting word utter, looking pretext attack tomorrow.",,,
2012 Aquino,"also ones say, let go past.",,,
2012 Aquino,unite.,,,
2012 Aquino,forgive forget move forward people.,,,
2012 Aquino,find unacceptable.,,,
2012 Aquino,"shall simply forgive forget ten years taken us simply forgive forget farmers piled massive debts government insisted importing rice, could reinvested farmlands instead shall forgive forget family police officer died trying defend guns nothing nightstick shall forgive forget orphans victims massacre maguindanao loved ones brought back life forgiving forgetting forgive forget everything ever done us, sink us rotten state forgive forget return former status quo response forgiveness possible forgetting not.",,,
2012 Aquino,"offenders go unpunished, societys future suffering guaranteed.",,,
2012 Aquino,true unity reconciliation emanate genuine justice.,,,
2012 Aquino,justice plunder case leveled former president justice receives day court defend accusations leveled her.,,,
2012 Aquino,justice witnessed may.,,,
2012 Aquino,"day, proved justice prevail, even confronted opponent position power.",,,
2012 Aquino,"day, woman named delsa flores, panabo, davao del norte, said it actually possible single law governing simple court reporter like me, chief justice.",,,
2012 Aquino,"possible scales set right, even rich powerful held accountable.",,,
2012 Aquino,"why, next chief justice, much demanded people.",,,
2012 Aquino,"proven impossible possible now, task reform toward true justice continues even administration.",,,
2012 Aquino,"still many flaws system, repairing easy.",,,
2012 Aquino,aware weight mandate.,,,
2012 Aquino,people tasked us duty sworn must do.,,,
2012 Aquino,"objectives simple innocent, appear court confidence, found guilty.",,,
2012 Aquino,"guilty, made pay sins, matter are.",,,
2012 Aquino,"would also like thank ombudsman conchita carpiomorales, accepting challenges came position.",,,
2012 Aquino,"could turned responsibility, citing retirement volunteering others job—but desire serve nation out.",,,
2012 Aquino,generosity met grenade home.,,,
2012 Aquino,"maam, challenges come time, perhaps, theyll give monikers theyve given me—a greedy capitalist also communist headed toward dictatorship reforms working hard achieve.",,,
2012 Aquino,"thank work, thank instrument true justice—especially height impeachment trial.",,,
2012 Aquino,"thank, too, two institutions form congress—the senate house representatives—which weighed measured filipino people, found wanting.",,,
2012 Aquino,"everyone ensured justice system worked well weathered many challenges criticism, even misgivings couple anxiety possible failure, face ire went against, mission lost.",,,
2012 Aquino,falter.,,,
2012 Aquino,"filipino people relying you, proved faith rightly placed.",,,
2012 Aquino,fail nation brightened futures.,,,
2012 Aquino,"let remind fight end ousting one corrupt official, suspension anomalous contract, systemic overhauling government office.",,,
2012 Aquino,"call upon congress pass amendments antimoney laundering act, may strengthen measures hold corrupt accountable.",,,
2012 Aquino,"every town lighted highways, bridges, airports, trains, ports built fair contracts peace cities rural areas every classroom, desk, book assigned child every filipino granted future—all these, achieved two years.",,,
2012 Aquino,"advanced agenda reform last two years, marked contrast suffering decade came before.",,,
2012 Aquino,"share ideals work goals, bound shared agenda.",,,
2012 Aquino,"us, follows doing.",,,
2012 Aquino,whoever stands agenda genuine change—can people really count side elections fast approaching.,,,
2012 Aquino,"you, bosses, compass.",,,
2012 Aquino,"ask you, boss, direction take continue treading straight righteous path, doubleback—toward crooked road leads dead end remember well early days first started working.",,,
2012 Aquino,keenly aware heavy burdens would face.,,,
2012 Aquino,among wondered possible fix system broken learned months served president nothing impossible.,,,
2012 Aquino,"nothing impossible filipino people see bosses government, carry you, guide you, lead toward meaningful change.",,,
2012 Aquino,isnt impossible philippines become first country southeast asia provide free vaccines rotavirus.,,,
2012 Aquino,"isnt impossible philippines stand strong say, the philippines filipinos—and ready defend it.",,,
2012 Aquino,"impossible filipino long kept head bowed upon meeting foreigner—it impossible filipino, today, stand head held high bask admiration world.",,,
2012 Aquino,"times—is great filipino last year, asked filipino people thank done share bringing positive change society.",,,
2012 Aquino,"obstacles encountered laughing matter, believe right thank shouldered burdens us, righting wrongs brought bad governance.",,,
2012 Aquino,members cabinet sincerest thanks.,,,
2012 Aquino,"filipino people lucky ready sacrifice private much quieter lives order serve public, even know receive smaller salaries, dangers, constant criticism return.",,,
2012 Aquino,"hope mind take opportunity thank today father catalino arevalo sister agnes guillen, nurtured allowed spiritual life flourish, especially times greatest difficulty deepest gratitude.",,,
2012 Aquino,third sona three remain.,,,
2012 Aquino,entering midpoint administration.,,,
2012 Aquino,"last year, challenged fully turn back culture negativism take every chance uplift fellow filipinos.",,,
2012 Aquino,"experiencing today, clear succeeded.",,,
2012 Aquino,wellspring change.,,,
2012 Aquino,said possible.,,,
2012 Aquino,stand today face government knows boss draws strength you.,,,
2012 Aquino,narrate changes made possible.,,,
2012 Aquino,"why, nurses, midwives, doctors chose serve barrios new graduate chosen work government filipino athlete proudly carries flag corner globe, government official renders true honest service made change possible.",,,
2012 Aquino,"whenever come face face mother tells me, thank you, child vaccinated, respond made happen.",,,
2012 Aquino,"whenever come face face child tells me, thank paper, pencils, chance study, respond made happen.",,,
2012 Aquino,"whenever come face face ofw tells me, thank you, dream growing old philippines, respond made happen.",,,
2012 Aquino,"whenever come face face filipino says, thank you, thought would never electricity sitio.",,,
2012 Aquino,"never imagined living see light, respond made happen.",,,
2012 Aquino,"whenever come face face farmer, teacher, pilot, engineer, driver, call center agent, normal filipino every juan juana dela cruz says, thank change, respond made happen.",,,
2012 Aquino,repeat impossible possible.,,,
2012 Aquino,stand today tell sona.,,,
2012 Aquino,made happen.,,,
2012 Aquino,sona filipino nation.,,,
2012 Aquino,thank you.,,,
2012 Aquino,read sona technical report basahin ito sa filipino,,,
2012 Aquino,"state nation address excellency benigno s. aquino iii president philippines congress philippines vice president jejomar binay senate president franklin m. drilon speaker feliciano belmonte jr. chief justice maria lourdes sereno eminent justices supreme court former presidents fidel valdez ramos joseph ejercito estrada distinguished members diplomatic corps honorable members house representatives senate leaders local government members cabinet members military police uniform fellow public servants and, course, bosses, filipino people, pleasant afternoon all.",,,
