full_nameyears,sentence,label,sentiment_label,sentiment_score
2017 Duterte,dont get wrong.,,,
2017 Duterte,value human life way value mine.,,,
2017 Duterte,life snuffed translates future generations lost.,,,
2017 Duterte,"like cracking acorn oak tree grows – which, turn, produce seeds complete cycle perpetuity.",,,
2017 Duterte,jungle there.,,,
2017 Duterte,"beasts vultures preying helpless, innocent unsuspecting.",,,
2017 Duterte,"allow ruin youth, disintegration families retrogression communities, forced criminals whose greed money insatiable devoid moral purpose.",,,
2017 Duterte,neither immobilized inaction fear commit act expose public condemnation legal prosecution.,,,
2017 Duterte,"harm children whose hands future republic entrusted, hound gates hell.",,,
2017 Duterte,ask join fight illegal drugs forms criminality.,,,
2017 Duterte,"government, equipped legal authority, you, moral ascendancy sector represent, much, hopefully eradicate social scourge plagues us end.",,,
2017 Duterte,"look beyond biases, prejudices, ambition political agenda.",,,
2017 Duterte,search change begin end look find within.,,,
2017 Duterte,"today, multitude problems confront us.",,,
2017 Duterte,sooner one problem solved another surges forth place.,,,
2017 Duterte,disheartened cowed overwhelmed.,,,
2017 Duterte,"trying times troubled events resilience, perseverance determination people tested.",,,
2017 Duterte,filipino stranger neophyte situations like one face today.,,,
2017 Duterte,"can, will, overcome countless times past, work together towards common goal.",,,
2017 Duterte,"sad say, despite efforts, peace, especially island mindanao, continues elude us.",,,
2017 Duterte,"course, peace dead peace living seek.",,,
2017 Duterte,peace flits away like butterfly try snatch wings.,,,
2017 Duterte,pursuit peace continues.,,,
2017 Duterte,"red insurgency us decades muslim issue, centuries.",,,
2017 Duterte,"much time lapsed, many lives lost much destruction wrought peace eludes us still.",,,
2017 Duterte,sometimes almost tempted conclude peace might able come lifetime.,,,
2017 Duterte,"believe me, want trying.",,,
2017 Duterte,persist goal attaining peace last day administration maybe even beyond although different capacity.,,,
2017 Duterte,rebellion mindanao.,,,
2017 Duterte,extremists declared purpose establish caliphate within philippine territory along teachings beliefs islamic state iraq syria otherwise known isis.,,,
2017 Duterte,battle marawi dealt terrible blow quest peace especially alien ideology radical shift purpose injected local setting.,,,
2017 Duterte,declared martial law mindanao believed fastest way quell rebellion least cost lives properties.,,,
2017 Duterte,"time, government would adequately equipped constitutional tool prevent escape rebels easily mingle pretend civilian evacuees regroup another place fight another day, also prevent spreading gospel hate violence rest mindanao.",,,
2017 Duterte,"martial law suspension writ habeas corpus enable military arrest, detain question suspected members sympathizers rebellion similar happened parents maute brothers.",,,
2017 Duterte,"president, reiterating unwavering support commitment soldiers armed forces members police force — ground battlefields risking lives country democracy.",,,
2017 Duterte,backs.,,,
2017 Duterte,"oppose think efforts order, hold — alone responsible.",,,
2017 Duterte,people marawi need help.,,,
2017 Duterte,"caught crossfire government troops muslim extremists, hell need help rise move forward.",,,
2017 Duterte,"cannot provide poor needy many, able keep harm rich few.",,,
2017 Duterte,vanguard struggle peace order armed forces police.,,,
2017 Duterte,silent heroes risk lives everyday countrys security.,,,
2017 Duterte,"recognition valor, crafted program provide comprehensive social assistance, including financial, meet harm performance duty.",,,
2017 Duterte,"family left behind fell rendered totally disabled line duty, shall provide shelter, health care assistance, education, employment.",,,
2017 Duterte,"way telling troops never fear, duty.",,,
2017 Duterte,stand behind you.,,,
2017 Duterte,government agencies.,,,
2017 Duterte,"decisively address insurgency terrorism, working doubly hard towards stronger credible national defense system country.",,,
2017 Duterte,"continue strengthen defense capability afp deterrence terrorists, lawless elements, threats.",,,
2017 Duterte,"fellow citizens, said far events marawi neighboring environs part looming problem, cut across classes sectors society eventually affect entire country north south, east west, given fact mindanao supplies great part countrys food requirements.",,,
2017 Duterte,"refer climate change, could bring drought long dry spells affecting food production mindanao, given fact mindanao unusually warming.",,,
2017 Duterte,ask agencies involved food production look act accordingly.,,,
2017 Duterte,"also, appealing legislators immediately pass national land use act nalua ensure rational sustainable use land physical resources, given competing needs food security, housing, businesses environmental conservation.",,,
2017 Duterte,rich country.,,,
2017 Duterte,wealth country endowed gift god utilized welfare common good.,,,
2017 Duterte,"believe gift given us merely viewed appreciated, extracted earth utilized make life worth living.",,,
2017 Duterte,say enough mine wealth.,,,
2017 Duterte,important convert raw material thereof finished products international local purposes.,,,
2017 Duterte,"way, rich also poor many benefit therefrom.",,,
2017 Duterte,"therefore, call industrialists, investors commercial barons put factories manufacturing establishments right philippines process raw materials finished products.",,,
2017 Duterte,"point administration, possible, shall put stop extraction exportation mineral resources foreign nations processing abroad importing back philippines form consumer goods prices twice thrice value original raw materials foreign corporations pay them.",,,
2017 Duterte,"however, extraction utilization resources, extreme care must exercised recklessly needlessly harm environment.",,,
2017 Duterte,"responsible, regulated sustainable development advocate require.",,,
2017 Duterte,protection environment must made priority ahead mining activities adversely affect one way another.,,,
2017 Duterte,policy nonnegotiable.,,,
2017 Duterte,"sternly warn warning mining operations contractors refrain unbridled irresponsible destruction watersheds, forests, aquatic resources.",,,
2017 Duterte,"gained much mining, get billion year, considerably neglected responsibility protect preserve — even tax, its five percent — environment posterity.",,,
2017 Duterte,"holding mining companies officials responsible full quick cleanup, restoration rehabilitation areas damaged mining activities, extension necessary support communities suffered minings disastrous effects health, livelihood, environment, among others.",,,
2017 Duterte,ganito ̳yan eh.,,,
2017 Duterte,medyo alis muna ako diyan sa sasakit ang mata ko diyan sa na ̳yan.,,,
2017 Duterte,"alam mo, mining.",,,
2017 Duterte,grant mining complied requirements law.,,,
2017 Duterte,cannot id subject mandamus everything perfect every right mine.,,,
2017 Duterte,"so, destroy rivers, destroy streams, poor people fish — halwan mudfish — protein day them.",,,
2017 Duterte,ngayon makita mo naman gina lopez gave clear picture happening horrendously.,,,
2017 Duterte,"nakita mo kay ted failon — ̳yung kay ted failon, talagang nanood ako, dalawang beses.",,,
2017 Duterte,realized something filipino.,,,
2017 Duterte,"alam mo, okay na ̳yung mining.",,,
2017 Duterte,"subsidiary ka lang ng isang another giant corporation youre sister company telecommunication, hindi kayo magugutom.",,,
2017 Duterte,look picture shown you.,,,
2017 Duterte,"once, behaved correctly ang abscbn.",,,
2017 Duterte,tingnan mo ̳yung pelikula ni ted failon.,,,
2017 Duterte,salute coming it.,,,
2017 Duterte,see palayan ang palayan tumuyo ang soil nagcrack.,,,
2017 Duterte,farmers cannot eat anymore.,,,
2017 Duterte,"reduced garbage get there, salvage anything sell scrap.",,,
2017 Duterte,ganun ang nangyari sa pilipino.,,,
2017 Duterte,hindi ko kayo kalaban.,,,
2017 Duterte,"matter fact, give government almost billion.",,,
2017 Duterte,pero actually maliit lang ̳yan.,,,
2017 Duterte,"ngayon, nakikita ninyo itong mga palayan na tumutuyo rivers wala ng isda.",,,
2017 Duterte,source protein.,,,
2017 Duterte,hindi ka naman pwedeng maghunting.,,,
2017 Duterte,"may makita kang eagle diyan, barilin mo, preso ka.",,,
2017 Duterte,"pakainin mo ̳yung saan mo ipa try go out, sumama tayo — kayo sa akin.",,,
2017 Duterte,try see hard survive.,,,
2017 Duterte,"ito ang gusto mo ganito ang pangyayari, tutal sobrasobra naman ̳yang pera ninyo, adre, sa totoo lang.",,,
2017 Duterte,"mayor ako eh, look corporate earnings, sister company, pierce corporate identity, kayo rin pala.",,,
2017 Duterte,even diyan sa mga newspaper.,,,
2017 Duterte,"supposed to know, ̳pag newspaper ka supposed percent filipino.",,,
2017 Duterte,"yet start pierce identity, pala fully owned americans.",,,
2017 Duterte,ganun ang nangyari eh.,,,
2017 Duterte,"its matter piercing the wala masyado ako abs, rappler kayo ba ̳yan tried pierce identity lead america know yet constitution requires percent — media — filipino.",,,
2017 Duterte,"rappler, try pierce identity end american ownership.",,,
2017 Duterte,"mayaman na kayo, mga mining companies.",,,
2017 Duterte,"ito ang deal ko sa inyo, either raise taxes, ang kumikita niyan ireserve ko compensate suffering agony.",,,
2017 Duterte,"come substitute, either spend restore virginity source tax death.",,,
2017 Duterte,"kasi ̳yung taxes makuha ko, talagang ibubuhos ko.",,,
2017 Duterte,"ngayon, make arrangement, inventory — ̳yung nasira — ̳yung mga tao nagutom pati ̳yung river nila wala nang makuha because know guys, kayong mga tagadavao new it, want see horror lifetime akong bahala.",,,
2017 Duterte,"npa huwag muna kayong magpagaragara diyan, awayaway kay magpunta kami samahan ko sila.",,,
2017 Duterte,stop — puro hambog lang kayo diyan.,,,
2017 Duterte,"punta tayo doon sa diwalwal, doon sa show river.",,,
2017 Duterte,"source, its pristine.",,,
2017 Duterte,"doon sa — right start boundary millings started, water clear, brown, black.",,,
2017 Duterte,one peso win one million lying.,,,
2017 Duterte,kung gusto mo isama ko kayo bukas doon.,,,
2017 Duterte,"ngayon, ̳pag tinarget tayo ng mga g npa na ̳yan eh problema natin ̳yan lahat.",,,
2017 Duterte,sabaysabay na lang tayo.,,,
2017 Duterte,"bakante ang presidency, bakante ang senado pati ang congressman.",,,
2017 Duterte,"pero totoo ̳yan, visit the even first spade, even first spade full earth extract throw away use.",,,
2017 Duterte,"itabi mo lang ̳yan diyan eh its open pit, dig dig dig, already first spade decreasing mother earth.",,,
2017 Duterte,alam mo ang isa pang galit sa mining si speaker.,,,
2017 Duterte,comes mining town hates mining.,,,
2017 Duterte,"ako naman kasi mga kaibigan ko ̳yung iba, ̳yung mga classmate ko mga vice president ng mining, magpunta sila dito reduces something — damage caused.",,,
2017 Duterte,its friendship.,,,
2017 Duterte,its years room.,,,
2017 Duterte,its fraternity brothers.,,,
2017 Duterte,something that ganun ̳yan eh.,,,
2017 Duterte,"alam mo ̳yung martial law, much endeavored diyan sabihin ninyo na hindi ninyo ibigay okay lang.",,,
2017 Duterte,wala akong problema diyan.,,,
2017 Duterte,maski sabihin ninyo na tama na okay lang.,,,
2017 Duterte,still fight.,,,
2017 Duterte,way fight war.,,,
2017 Duterte,"acceptable normal civilian conduct, sorry fighting civilian war, stopping violence rebellion.",,,
2017 Duterte,"hindi talaga ako ibigay man ninyo hindi, para sa akin wala.",,,
2017 Duterte,"ako, intend go beyond term.",,,
2017 Duterte,"matter fact, mas gusto kong barilin ako doon sa likod.",,,
2017 Duterte,eh hindi masyado ako itong bilib itong trabahong ito akala ko bilib ako.,,,
2017 Duterte,"pagdating ko ah l, sakit ng ulo.",,,
2017 Duterte,totoo.,,,
2017 Duterte,kayo nakikinig kayo.,,,
2017 Duterte,"wala akong pinirmahan ni isa, p ̳yan na para pagkain.",,,
2017 Duterte,"pagkain pagkain sa opisina, eh bayaran ninyo ̳yan.",,,
2017 Duterte,maglabas ako.,,,
2017 Duterte,collect anything.,,,
2017 Duterte,remember.,,,
2017 Duterte,sign anything now.,,,
2017 Duterte,wala akong allowance wala akong tinatanggap lahat except salary.,,,
2017 Duterte,tapos dalawang pamilya pa ang maghati.,,,
2017 Duterte,anong masama niyan sige kayo pakpak diyan.,,,
2017 Duterte,lahat naman tayo.,,,
2017 Duterte,"count my even two hands, one hand lang na exempted sa rule na ̳yan.",,,
2017 Duterte,"dalawa, tatlo, apat, lima.",,,
2017 Duterte,"lokohin ninyo ako, bat tayo pa ba ang maglokohan congress secret, secret.",,,
2017 Duterte,maniwala kayong mga ito pareho kaming lahat niyan.,,,
2017 Duterte,ayaw pa tumawa kunwari.,,,
2017 Duterte,increase taxes.,,,
2017 Duterte,think something compensate make damage least income restored.,,,
2017 Duterte,"otherwise, ill stop mining.",,,
2017 Duterte,ask stop it.,,,
2017 Duterte,its good.,,,
2017 Duterte,"small group islands, hindi naman marami.",,,
2017 Duterte,"coastal, marami ̳yan kasi marami paikotikot, contiguous territory, maliit lang tayo.",,,
2017 Duterte,must remember many billions future generations waiting stratosphere.,,,
2017 Duterte,"ang gusto ninyo para hindi na kayo mandamay, huminto na kayo ng ano.",,,
2017 Duterte,let us go to end here.,,,
2017 Duterte,billions billions billions filipinos come us kawawa naman.,,,
2017 Duterte,theyll scratch mother earth eat.,,,
2017 Duterte,"time kung walang upheaval, regeneration occur, almost like talagang ginaganun natin ang — maliit na lang ang makuha nila.",,,
2017 Duterte,maawa naman kayo.,,,
2017 Duterte,makikita mo ̳yung apo mo kung ganun mo na lang kung ganun mo na lang ̳yung — embrace mo ̳yung apo mo sa pangalawang asawa.,,,
2017 Duterte,̳yung isa ganun rin.,,,
2017 Duterte,"̳di ba ̳di ba, sir suntukin kita diyan ngayon, liar ka.",,,
2017 Duterte,"finally, let make appeal directly engaged mining.",,,
2017 Duterte,declare correct income pay correct taxes.,,,
2017 Duterte,"believe me, failure undoing eventual ruin.",,,
2017 Duterte,"hindi na ako makatakbo, matanda na ako.",,,
2017 Duterte,dont think ill even survive five years.,,,
2017 Duterte,"pero pagka sinabi ko upakan kita, upakan talaga kita.",,,
2017 Duterte,"employees officials lgus tasked monitoring mining operations within territorial jurisdictions, job without fear favor.",,,
2017 Duterte,"absolutely responsible misdeed failure mining entities comply — comply comply guidelines, rules regulations governing mining operations activities within area responsibility.",,,
2017 Duterte,mean it.,,,
2017 Duterte,try test resolve.,,,
2017 Duterte,absolutely nothing lose except life.,,,
2017 Duterte,"control acts man, one control stop fury rampage weather gone wild.",,,
2017 Duterte,"nature fights back, vengeance.",,,
2017 Duterte,seen terrible toll super typhoon yolanda succeeding typhoons exacted terms human life property.,,,
2017 Duterte,still recover beating got aftermath megatyphoons.,,,
2017 Duterte,"aside droughts, tempests problems taking shape which, according dost phivolcs — longer distant possibility probability earthquakes.",,,
2017 Duterte,"series damaging quakes leyte, surigao nearby provinces islands attest this.",,,
2017 Duterte,"told longer question ―ifǁ matter ―when.ǁ thus, need act decisively fast threat huge, real imminent.",,,
2017 Duterte,"come think really, say perfect instrument human acumen really predict earthquake.",,,
2017 Duterte,hope come.,,,
2017 Duterte,"kasi kung magdating ̳yung sabi nila ̳yung ―big oneǁ, hope mountains rural areas.",,,
2017 Duterte,"its right — sabihin nila tinatakot nila ang media kasi nandito eh speech, reviewed last night.",,,
2017 Duterte,calling houses congress expeditiously craft law establishing new authority department responsive prevailing century conditions empowered best deliver enhanced disaster resiliency quick disaster response.,,,
2017 Duterte,"law crafted extreme urgency, need undertake immediate action ensure disaster resiliency effective response greater manila area, countrys seat governance, center business, commerce, academe.",,,
2017 Duterte,disaster resiliency metro manila surrounding provinces matter urgent concern.,,,
2017 Duterte,"iyon nandito ̳yan, tinatakot nila dito highrise buildings and ilang tao ang nakatira diyan kung kaya kaya ito sa isang sinkhole mean cracks goes down, still manage go god, huwag ngayon ha kay nandito ako.",,,
2017 Duterte,hintayin mo lang ̳yan sila na lang sila dito nagaaway.,,,
2017 Duterte,"directing cabinet cluster climate change adaptation disaster risk management immediately work hand hand concerned lgus, private sector affected communities themselves, undertaking disaster measures, antidotes.",,,
2017 Duterte,need act fast.,,,
2017 Duterte,"foregoing said, state nation today mince words neither windowdress situation in.",,,
2017 Duterte,let answer two brief sentences.,,,
2017 Duterte,— trouble — live troubled uncertain times.,,,
2017 Duterte,fear things might get worse become better.,,,
2017 Duterte,"like said hope cope, hope pray.",,,
2017 Duterte,west philippine sea issue federalism matters tackle sooner later.,,,
2017 Duterte,"hand, despite recent gains improving peace order situation country, still much desired completely eradicate menace illegal drugs, criminality corruption, must it.",,,
2017 Duterte,therefore ask congress act pending legislations reimpose death penalty heinous crimes — especially trafficking illegal drugs.,,,
2017 Duterte,"shortage no, no, no.",,,
2017 Duterte,"short clip cnn people massachusetts, iyong clip nila ang ipinakita.",,,
2017 Duterte,tiningnan pakitingin lang its repeated almost every week yata ̳yang mga short clips.,,,
2017 Duterte,"tingnan mo ̳yung mga tao doon na hinayaan nilang mag there, live bridge, getting thin, nothing.",,,
2017 Duterte,nakaganun lang sila tapos popose ng ano aplenty there.,,,
2017 Duterte,"work, wala.",,,
2017 Duterte,"tapos sabi ng un iyong un representative na sinabi mo na shabu affect brain raise right hand, youre here.",,,
2017 Duterte,worry.,,,
2017 Duterte,"just — word ―deludeǁ you iyong mga ano ninyo na — know everyday one family raped, dalawa dead.",,,
2017 Duterte,trivialize human rights due process.,,,
2017 Duterte,okay ako niyan.,,,
2017 Duterte,"go anger, burst rage, okay ̳yan.",,,
2017 Duterte,"many killings brutal cruel happened, add human rights due process, stink mouth smells.",,,
2017 Duterte,"want criticize, criticize, condemn act, stop there.",,,
2017 Duterte,give excuse make trivial saying human rights least well protected iyan ang pinakab na magawa ng isang tao.,,,
2017 Duterte,"criticize, stick one topic.",,,
2017 Duterte,"find event talk human rights due process, talk time carnage begin blabber, talk human rights.",,,
2017 Duterte,lalong nagagalit ang tao.,,,
2017 Duterte,eh p mo.,,,
2017 Duterte,"may namatay na diyan, akala mo kung sino ka.",,,
2017 Duterte,done name human rights seventyseven — records.,,,
2017 Duterte,summon police.,,,
2017 Duterte,seventy seven became president.,,,
2017 Duterte,"drug related, ,.",,,
2017 Duterte,"trivialize conference tsaka pumunta dito ang tatanungin ̳yung nasa presuhan na pinireso dahil nag – — imagine challenge you, want debate public okay, well it.",,,
2017 Duterte,challenge also trivialize thing — ̳yung binibigyan niyo ng importansiya si de lima.,,,
2017 Duterte,"know, here.",,,
2017 Duterte,conducted investigation.,,,
2017 Duterte,heard witnesses.,,,
2017 Duterte,saw videos.,,,
2017 Duterte,"credible woman moral person puro kayo drama diyan sa talk incident, talk it, condemn, condemn police.",,,
2017 Duterte,connect due process human rights.,,,
2017 Duterte,magmukha kang g sa harap ng pilipino.,,,
2017 Duterte,know get rating could brighter work important vocation less mine.,,,
2017 Duterte,talk public carry proper message.,,,
2017 Duterte,kaya kayo kaya binobombahan niyo kasi ako ng ganun.,,,
2017 Duterte,"sasabihin naman ng mga tao, ―eh tama ̳yan.",,,
2017 Duterte,tama ̳yan si duterte.ǁ kasi nangyayari eh.,,,
2017 Duterte,"eh kayo man ang front sa pa ganunganun, eh ̳pag may namatay diyan na maraming massacre, nirape mga babae, bata, hindi kayo umiimik.",,,
2017 Duterte,"mayamaya pagdating ng mga — pagdating nitong mga western expert kuno, give much premium importance.",,,
2017 Duterte,"saan ba ang utak ninyo bakit kayo bilib diyan sa puti tingnan mo ang puti, panahon ni obama, una ̳yung spokesman ng state department.",,,
2017 Duterte,akala mo kung sino.,,,
2017 Duterte,akala nila mas bright pa sila sa akin.,,,
2017 Duterte,"staff president, obama.",,,
2017 Duterte,―i would like remind mr. duterte policy ofǁ eh ̳di yari ako.,,,
2017 Duterte,"pagdating ni trump, ―oh yes, mr. president, ive expecting call.",,,
2017 Duterte,right gǁ uwi na ako.,,,
2017 Duterte,̳yan.,,,
2017 Duterte,thats value country value.,,,
2017 Duterte,ambivalent.,,,
2017 Duterte,parang electric fan.,,,
2017 Duterte,"okay dito hindi na okay, its vacillating.",,,
2017 Duterte,tapos kayong mga — bilib kayo.,,,
2017 Duterte,hindi ko talaga maintindihan ang pilipino.,,,
2017 Duterte,"takes american say im son b. takes american say, ―oh youre great.",,,
2017 Duterte,"youre hero country.ǁ saan ako pumunta dito ngayon time us fulfill mandate protect people crimes victimized know, huwag ninyo akong takottakutin niyang preso ̳yung international court justice.",,,
2017 Duterte,"s, willing go prison rest life.",,,
2017 Duterte,ang importante sa akin ginagaw ko ̳yung gusto ko.,,,
2017 Duterte,alam mo kasi country rule majority.,,,
2017 Duterte,"plus one vote , get , plus one.",,,
2017 Duterte,"fifty onehalf, one, majority one, win.",,,
2017 Duterte,"̳yung , ̳yon ̳yung mga make happy.",,,
2017 Duterte,"time comes, eh kung malasin ako, pupunta ako sa presuhan, worry me.",,,
2017 Duterte,take it.,,,
2017 Duterte,"noong maliit pa ako, labas pasok ako sa wala pa ̳yang law ni pangilinan.",,,
2017 Duterte,labaspasok na ako sa presuhan.,,,
2017 Duterte,kunin ninyo ̳yung record sa pulis doon sa davao.,,,
2017 Duterte,"takutin na, ―he prosecuted.ǁ hoy, abogado ako will sabi ko nga, everybody entitled come question me, question also.",,,
2017 Duterte,"para magaling, let us make official.",,,
2017 Duterte,"go court tell judge hearing international body, judicially recorded place oath.",,,
2017 Duterte,mahuli ko man talaga ̳yan sila.,,,
2017 Duterte,"may pinatay ako, tama ̳yan.",,,
2017 Duterte,"mayor, little over years ako mayor ng davao eh.",,,
2017 Duterte,"makita mo ang davao ngayon, lgus before.",,,
2017 Duterte,"city hitting nine growth percent eh nandoon pa kami sa mindanao, binobomba pa kami sa davao.",,,
2017 Duterte,davao nine growth.,,,
2017 Duterte,"tapos sabihin ninyo ngayon, paano ngayon inine mo ̳yung — palabas mo itong nine hit six so, sabi nila.",,,
2017 Duterte,"pero ̳pag hayaan mo lang ako, magabot ito ng , highest world.",,,
2017 Duterte,kayo lang ang tagapigil eh.,,,
2017 Duterte,time us fulfill mandate protect tapos na ̳yan.,,,
2017 Duterte,kindly long act decisively contentious issue.,,,
2017 Duterte,capital punishment deterrence.,,,
2017 Duterte,also retribution.,,,
2017 Duterte,make mistake that.,,,
2017 Duterte,iba kasi ako eh.,,,
2017 Duterte,let us understand including international community.,,,
2017 Duterte,ang aming — criminal system uses revised penal code.,,,
2017 Duterte,"law given us spaniards, original revised penal code.",,,
2017 Duterte,"though translated english two books, three books, definition crimes penalties everything.",,,
2017 Duterte,"thrust revised penal code, ladies gentlemen, essence retribution.",,,
2017 Duterte,penalties.,,,
2017 Duterte,"also word ―positivist theoryǁ nurture criminal goodness provided goes prison two years, three years, hes released, hes sex offender.",,,
2017 Duterte,"goes out, rapes again, kidnaps another girl makes hostage many years.",,,
2017 Duterte,ganun kayo eh.,,,
2017 Duterte,"admit it, ganun kayo.",,,
2017 Duterte,"lenient son b, human virulent brain enemy society.",,,
2017 Duterte,"many times, sex offenders america released rape kidnap kill months release.",,,
2017 Duterte,"philippines, really eye eye, tooth tooth.",,,
2017 Duterte,took life must pay life.,,,
2017 Duterte,way even.,,,
2017 Duterte,cannot place premium human mind go straight.,,,
2017 Duterte,nobody can.,,,
2017 Duterte,even best scientist.,,,
2017 Duterte,one ever fathomed person would react especially committing crimes.,,,
2017 Duterte,"thats way instill fear, it, die.",,,
2017 Duterte,thats advantage criminals rebels terrorists think afraid die.,,,
2017 Duterte,"thats went marawi, asked media, ―why hereǁ ―i soldiers came die also.ǁ battle, fierce encounter, equal equanimity.",,,
2017 Duterte,"gusto siyang mamatay, eh ̳di gusto ko ring mamatay.",,,
2017 Duterte,"say use name god, christians say, ―we thing.ǁ read ecclesiastes .",,,
2017 Duterte,"say even elections, time great time defeat.",,,
2017 Duterte,"time skies, emblazoned time somebody.",,,
2017 Duterte,"time money, time hard up.",,,
2017 Duterte,time walk many kilometers school time graduation lawyer.,,,
2017 Duterte,time be dont know now.,,,
2017 Duterte,̳s always time.,,,
2017 Duterte,ganun ̳yan eh.,,,
2017 Duterte,ill match you.,,,
2017 Duterte,"̳pag sinabi mong, ―gusto kong mamatay.ǁ anak ka ng dalawa tayo.",,,
2017 Duterte,"bully, know dinner sa bayan.",,,
2017 Duterte,itong ndf used friends really ndf.,,,
2017 Duterte,crossing ideological borders before.,,,
2017 Duterte,ako ̳yung nakakapasok sa teritoryo friends really.,,,
2017 Duterte,times changed god placed take care republic.,,,
2017 Duterte,sabi nila doon ―bullyǁ daw ako.,,,
2017 Duterte,"pala kayo, talagang bully ako.",,,
2017 Duterte,"p i. talagang bully ako especially enemies state, talagang bully ako.",,,
2017 Duterte,"ito pa, sabi ko sa mga sundalo, ̳yung mga human rights na ano, flying everywhere, anywhere ̳yung mga utak ninyo.",,,
2017 Duterte,"said, ―take prisoners.ǁ — ―kill themǁ.",,,
2017 Duterte,correct dont listen speech.,,,
2017 Duterte,"media — lalo na itong abs — kunin lang ̳yang, ―kill them.ǁ ̳yan ang problema ninyo kaya minura ko kayo.",,,
2017 Duterte,walang presidente na pi kayo behaving.,,,
2017 Duterte,"youre asking talks publish newspaper quote us media, itong mga reporters would quote ―kill them.ǁ said, ―kill fight.",,,
2017 Duterte,"shoot them, shoot heart head.ǁ sabi ko.",,,
2017 Duterte,"detained marawi, wala tayong presuhan.",,,
2017 Duterte,"ngayon, courts always insist — thats law — tried detained place committed crime.",,,
2017 Duterte,"kaya huwag kayong mag — patayin talaga ninyo, kasi ilagay natin ̳yan diyan sa barracks natin diyan, sa ating mechanized division.",,,
2017 Duterte,"pageskapo niyan, dalhin ̳yung kanyon natin, ipaputok pa sa atin.",,,
2017 Duterte,marami.,,,
2017 Duterte,"many jail — — jailbreaks mindanao, cotabato alone six.",,,
2017 Duterte,"cotabato city, four.",,,
2017 Duterte,"ang jail doon, nireraid tapos pinapalabas.",,,
2017 Duterte,alam ba ninyo ̳yan publish.,,,
2017 Duterte,"itong mga tagamaynila hindi kayo, mga bright kayo, bilib ako.",,,
2017 Duterte,mga gg.,,,
2017 Duterte,sabi na ―why youǁ happened last april davao bombed.,,,
2017 Duterte,many killed twentyseven.,,,
2017 Duterte,"years ago, church bombed twice.",,,
2017 Duterte,many died fiftynine.,,,
2017 Duterte,airport people coming departure — ah arrival — bombed.,,,
2017 Duterte,many died thirtytwo.,,,
2017 Duterte,"war, three nuns lining there.",,,
2017 Duterte,scoop brain nun put face shattered.,,,
2017 Duterte,zamboanga.,,,
2017 Duterte,say violation marawi torpe.,,,
2017 Duterte,talaga kayong magusap tayo ngayon.,,,
2017 Duterte,dalhin ko kayo doon sa mga biyuda.,,,
