full_nameyears,sentence,label,sentiment_label,sentiment_score
2009 Arroyo,hanggang dahil sa kakulangan sa supply sa mundo.,,,
2009 Arroyo,"habang, sa unang pagkakataon, naitaas ang pamimili ng palay sa mga magsasaka, mula sa .",,,
2009 Arroyo,"dahil sa ating mga reporma, nakaya nating mamuhunan sa pagkain—anticipating unexpected global food crisis.",,,
2009 Arroyo,"nakagawa tayo ng libulibong kilometro ng farmtomarket roads at, kasama ng pribadong sector, natubigan ang milyong ektarya.",,,
2009 Arroyo,mga badjao gaya ni tarnati dannawi ay tinuruan ng modernong mariculture.,,,
2009 Arroyo,"umabot na sa , ang kinita niya mula noong nakaraang taon.",,,
2009 Arroyo,"congratulations, tarnati.",,,
2009 Arroyo,help fisherfolk shift fish farming budget billion.,,,
2009 Arroyo,"dahil dumarami na naman daw ang pamilyang nagugutom, mamumuhunan tayo ng panibago sa ating hunger mitigation program na sa nakaraan ay napatunayang mabisa.",,,
2009 Arroyo,"tulungan ninyo ako dito, kongreso.",,,
2009 Arroyo,"mula pa noong , nanawagan na tayo ng mas murang gamot.",,,
2009 Arroyo,nagbebenta tayo ng gamot na kalahating presyo sa libulibong botika ng bayan botika ng barangay sa maraming dako ng bansa.,,,
2009 Arroyo,efforts prodded pharmaceutical companies come lowcost generics brands like ritemed.,,,
2009 Arroyo,supported tough version house cheaper medicine law.,,,
2009 Arroyo,supported weak version critics.,,,
2009 Arroyo,"result drug companies volunteered bring drug prices, slashing half prices drugs.",,,
2009 Arroyo,"thank you, congressmen cua, alvarez, biron, locsin.",,,
2009 Arroyo,"pursuant law, placing drugs maximum retail price.",,,
2009 Arroyo,"want president, advice really want something done, it.",,,
2009 Arroyo,"hard, well.",,,
2009 Arroyo,dont pussyfoot.,,,
2009 Arroyo,dont pander.,,,
2009 Arroyo,dont say bad words public.,,,
2009 Arroyo,"sa health insurance, sakop na ng ang ating populasyon.",,,
2009 Arroyo,"sa rent control law ng hanggang , di pwedeng lumampas ng ang pagtaas ng upa tauntaon.",,,
2009 Arroyo,"ayon sa kapipirma nating batas, may isang taong moratorium, tapos hanggang lamang ang maaaring pagtaas.",,,
2009 Arroyo,"salamat, kongreso.",,,
2009 Arroyo,"noong isang taon, nabiyayaan ng ang mahigit pitong milyong tahanan bilang pantawid kuryente sa mga small electricity users.",,,
2009 Arroyo,"yung presyo ng kuryente, ang epira natin ang pangmatagalang sagot.",,,
2009 Arroyo,epira dismantled monopoly.,,,
2009 Arroyo,"ngunit minana natin ang power purchase agreements, kaya hindi pa natin nakakamtan yung buong intended effect.",,,
2009 Arroyo,"pero happy na rin tayo, dahil isang taon na lamang iyan.",,,
2009 Arroyo,next generation benefit low prices epira.,,,
2009 Arroyo,thank you.,,,
2009 Arroyo,"samantala, umabot na sa halos lahat ng barangay ang elektrisidad.",,,
2009 Arroyo,increased indigenous energy .,,,
2009 Arroyo,nakatipid tayo ng dollars tapos malaki pa ang nareduce na oil consumption.,,,
2009 Arroyo,huge reduction fossil fuel biggest proof energy independence environmental responsibility.,,,
2009 Arroyo,"reduction come implementation renewable energy act, biofuels act.",,,
2009 Arroyo,"again, thank you.",,,
2009 Arroyo,next generation also benefit lower public debttogdp ratio.,,,
2009 Arroyo,declined .,,,
2009 Arroyo,cut half debt government corporations likewise foreign debt .,,,
2009 Arroyo,"kung meron man tayong malaking kaaway na tinalo, walang iba kundi ang utang, iyong foreign debt.",,,
2009 Arroyo,past conjured demon foreign debt.,,,
2009 Arroyo,exorcised it.,,,
2009 Arroyo,market grows economies.,,,
2009 Arroyo,"free market, freeforall.",,,
2009 Arroyo,"end, improved banking system complement inherent conservatism.",,,
2009 Arroyo,bangko sentral prudent.,,,
2009 Arroyo,"thank you, governor tetangco, effective.",,,
2009 Arroyo,bsp even effective congress amend charter.,,,
2009 Arroyo,"worked special purpose vehicle act, reducing nonperforming loans improving loandeposit ratios.",,,
2009 Arroyo,new securitization law encourage recklessness brought giant banks insurance companies elsewhere laid economies waste.,,,
2009 Arroyo,"fact, monitors regulates newfangled financial schemes.",,,
2009 Arroyo,"thank you, congress.",,,
2009 Arroyo,work increase tax effort improved collections new sin taxes capacity reduce poverty pursue growth.,,,
2009 Arroyo,revenue enhancement must come department finance plugging leaks catching tax customs cheats.,,,
2009 Arroyo,call taxpaying citizens taxpaying businesses help bir customs stop cheats.,,,
2009 Arroyo,"taxes come alcohol tobacco, books.",,,
2009 Arroyo,"tax hazards lungs livers, tax minds.",,,
2009 Arroyo,ang kita mula sa buwis sa alak sigarilyo ay dapat gamitin sa kalusugan edukasyon.,,,
2009 Arroyo,pondohan ang philhealth premiums ng pinakamahihirap.,,,
2009 Arroyo,pondohan ang mas maraming classroom computers.,,,
2009 Arroyo,pardon partiality teaching profession.,,,
2009 Arroyo,"teacher, kaya namuhunan tayo ng malaki sa education skills training.",,,
2009 Arroyo,"ang magandang edukasyon ay susi sa mas magandang buhay, great equalizer allows every young filipino chance realize dreams.",,,
2009 Arroyo,"nagtayo tayo ng , na silidaralan, nagdagdag ng , na guro, naglaan ng .",,,
2009 Arroyo,"billion para sa teacher training, especially , english teachers.",,,
2009 Arroyo,isa sa pinakamahirap sa millennium development goals ay iyong education para sa lahat pagdating ng .,,,
2009 Arroyo,"ibig sabihin, lahat ng nasa tamang edad ay dapat nasa primary school.",,,
2009 Arroyo,"halos walang bansang nakakatupad nito, ngunit nagsisikap pa rin tayo.",,,
2009 Arroyo,"nagtayo tayo ng mga paaralan sa higit , barangay na dati walang eskwelahan upang makatipid ng gastos sa pasahe ang mga bata.",,,
2009 Arroyo,tinanggal natin ang miscellaneous fees para sa primary school.,,,
2009 Arroyo,hindi na kailangan ang uniporme sa estudyante sa public school.,,,
2009 Arroyo,"private high schools, finance half students.",,,
2009 Arroyo,"provided college postgraduate education , scholars.",,,
2009 Arroyo,"one them, mylene amerolmacumbal, finished accounting msuiit, went law school, placed second last bar exams —the first muslim woman bar topnotcher.",,,
2009 Arroyo,congratulations!,,,
2009 Arroyo,"technical education skills training, invested three times three previous administrations combined.",,,
2009 Arroyo,"narito si jennifer silbor, isa sa milyong trainee.",,,
2009 Arroyo,natuto siya ng medical transcription.,,,
2009 Arroyo,"now, independent contractor lecturer transcriptions davao, kumikita siya ng , bawat buwan.",,,
2009 Arroyo,"good job, jennifer.",,,
2009 Arroyo,"presidential task force education, headed jesuit educator father bienvenido nebres, come main education highway towards knowledgebased economy.",,,
2009 Arroyo,envisions seamless education basic vocational school college.,,,
2009 Arroyo,seeks mainstream early childhood development basic education.,,,
2009 Arroyo,children cherished possession.,,,
2009 Arroyo,early years must make sure get healthy start life.,,,
2009 Arroyo,"must receive right food healthy body, right education bright inquiring mind—and equal opportunity meaningful job.",,,
2009 Arroyo,"college admission, task force recommends mandatory scholastic aptitude tests.",,,
2009 Arroyo,"also recommends higher private education institutions state universities colleges harmonized, also ched oversee local universities colleges.",,,
2009 Arroyo,"professions seeking international recognition—engineering, architecture, accountancy, pharmacy, physical therapy—the task force recommends radical reform years basic education, years preuniversity, years university.",,,
2009 Arroyo,"educational system make filipino fit whatever jobs happen offer today, also whatever economic challenge life throw way.",,,
2009 Arroyo,"sa hirap ginhawa, pinapatatag ang ating bansa ng ating overseas filipinos.",,,
2009 Arroyo,iyong padala nilang billion noong isang taon ay record.,,,
2009 Arroyo,"itong taon, mas mataas pa. know sacrifice joyfully borne.",,,
2009 Arroyo,"work found—in faraway places, among strangers different cultures.",,,
2009 Arroyo,"lonely work, hard work.",,,
2009 Arroyo,"kaya nagsisikap tayong lumikha dito sa atin ng mga trabahong maganda ang sahod, overseas work career choice, option hardworking filipino.",,,
2009 Arroyo,"meanwhile, make sacrifices worthwhile.",,,
2009 Arroyo,dapat gumawa tayo ng mas epektibong proteksyon pagpapalawak ng halaga ng kanilang pinagsikapang suweldo.,,,
2009 Arroyo,means stronger consumer protection overseas filipinos investing property products back home.,,,
2009 Arroyo,"para sa kanila, pinapakilos natin ang investors protection task force.",,,
2009 Arroyo,"hindi ako nagaatubiling bisitahin ang ating taong bayan kanilang mga host sa buong mundo—mula hapon hanggang brazil, mula europa middle east hanggang sa american midwest, nakikinig sa kanilang mga problema pangangailangan, inaalam kung paano sila matutulungan ng ating pamahalaan—by working better policies migrant labor, saving lives restoring liberty.",,,
2009 Arroyo,"pagpunta ko sa saudi, pinatawad ni haring abdullah ang ofw na nasa preso.",,,
2009 Arroyo,pinuno nila ang isang buong eroplano umuwi kasama ko.,,,
2009 Arroyo,"mula sa ating state visit sa espanya, become biggest european donor.",,,
2009 Arroyo,si haring juan carlos ay nakikipagusap sa ibang mga bansa para sa ating mga namomroblemang ofw.,,,
2009 Arroyo,"ganoon din si sheikh khalifa, ang prime minister ng bahrain.",,,
2009 Arroyo,"pagpunta ko sa kuwait, emir alsabah commuted death sentences.",,,
2009 Arroyo,"thank leaders, world leaders, shown compassion overseas filipino workers.",,,
2009 Arroyo,maraming salamat.,,,
2009 Arroyo,vigorous international engagement helped bring foreign investment.,,,
2009 Arroyo,net foreign direct investments multiplied times administration.,,,
2009 Arroyo,"kasama ng ating mga ofws, doubled foreign exchange reserves.",,,
2009 Arroyo,pinalakas ang ating piso naiwasan ang lubhang pagtaas ng presyo.,,,
2009 Arroyo,"upgraded credit reserves peers shrunk past year, reserves grew billion.",,,
2009 Arroyo,international engagement also corrected historical injustice.,,,
2009 Arroyo,"day visited washington, senator daniel inouye successfully sponsored benefits veterans part americas stimulus package.",,,
2009 Arroyo,"accepted invitation president obama first southeast asian leader meet white house, later week.",,,
2009 Arroyo,sought philippines testifies strong deep ties.,,,
2009 Arroyo,high agenda peace security issues.,,,
2009 Arroyo,"terrorism meet it, end it, address roots injustice prejudice—and first always protect lives.",,,
2009 Arroyo,discuss nuclear nonproliferation.,,,
2009 Arroyo,philippines chair review nuclear weapons nonproliferation treaty new york may .,,,
2009 Arroyo,success talks major diplomatic achievement us.,,,
2009 Arroyo,"range issues discuss, including global challenge climate change, especially threat countries long coastlines.",,,
2009 Arroyo,"global recession, worse impact poor people, options spare worst.",,,
2009 Arroyo,"first quarter , stood among economies asia pacific shrink.",,,
2009 Arroyo,"compare , current critics driven people power.",,,
2009 Arroyo,asia surging country brink bankruptcy.,,,
2009 Arroyo,"since then, economy posted uninterrupted growth quarters doubled size billion billion.",,,
2009 Arroyo,average gdp growth first quarter highest years.,,,
2009 Arroyo,bumaba ang bilang ng mga nagsasabing mahirap sila sa mula .,,,
2009 Arroyo,"maski lumaki ang ating populasyon, nabawasan ng milyon ang bilang ng mahihirap.",,,
2009 Arroyo,"gnp per capita rose third world ,.",,,
2009 Arroyo,"lumikha tayo ng milyong trabaho, average million year—much, much time.",,,
2009 Arroyo,"sum first, strong economy strong fiscal position withstand political shocks.",,,
2009 Arroyo,"second, built new modern infrastructure completed unfinished ones.",,,
2009 Arroyo,"third, economy fair poor ever before.",,,
2009 Arroyo,"fourth, building sound base next generation.",,,
2009 Arroyo,"fifth, international authorities taken notice safer environmental degradation manmade disasters.",,,
2009 Arroyo,"country path typhoons pacific rim fire, must prepared latest technology permits anticipate natural calamities possible extend immediate effective relief not.",,,
2009 Arroyo,mapping flood landslideprone areas almost complete.,,,
2009 Arroyo,"early warning, forecasting, monitoring systems improved, weather tracking facilities subic, tagaytay, mactan, mindanao, pampanga.",,,
2009 Arroyo,"worked flood control infrastructure like pinatubo, agno, laoag, abucay, pump run waters quezon city tondo flooding sampaloc.",,,
2009 Arroyo,help relieve hundreds hectares old city ageold woe.,,,
2009 Arroyo,"patuloy naman iyong sa camanava, dagdag sa pinatubo, iloilo, pasigmarikina, bicol river basin, mga river basin ng mindanao.",,,
2009 Arroyo,victims typhoon frank panay receive longoverdue assistance package.,,,
2009 Arroyo,ask congress pass snits law.,,,
2009 Arroyo,namana natin ang pinakamatagal na rebelyon ng komunista sa buong mundo.,,,
2009 Arroyo,si leah de la cruz isa sa labindalawang libong rebel returnee.,,,
2009 Arroyo,sixteen pa lang siya nang sumali sa npa.,,,
2009 Arroyo,"naging kasapi sa regional white area committee, napromote sa leyte party committee secretary.",,,
2009 Arroyo,nahuli noong .,,,
2009 Arroyo,involved lgusupported handicraft livelihood training former rebels.,,,
2009 Arroyo,"love you, leah!",,,
2009 Arroyo,"good prospect peace talks communist party philippines milf, ceasefire.",,,
2009 Arroyo,"inherited ageold conflict mindanao, exacerbated politically popular nearsighted policy massive retaliation.",,,
2009 Arroyo,provoked side continue war.,,,
2009 Arroyo,"two internal conflicts, ang tanong ay hindi, sino ang mananalo kundi, bakit pa ba kailangang maglaban ang kapwa pilipino tungkol sa mga isyu na alam naman nating lahat na di malulutas sa dahas, mareresolba lang sa paraang demokratiko nothing would wish peace mindanao.",,,
2009 Arroyo,"blessing people muslim, christian, lumads.",,,
2009 Arroyo,"show religiously divided communities common ground live together peace, harmony, cooperation respects others religious beliefs.",,,
2009 Arroyo,"sa lahat ng dako ng bansa, kailangan nating protektahan ang ating mga mamamayan kontra sa krimen—in homes, neighborhoods, communities.",,,
2009 Arroyo,"shall crime fought five pillars justice, including crime fighters call congress fund policemen streets.",,,
2009 Arroyo,"real government looking beyond vested national interest, setting necessary conditions enable next, enabled, empowered generation achieve country prosperous, people content, deserve be.",,,
2009 Arroyo,noisiest critics constitutional reform tirelessly shamelessly attempted chacha thought could take advantage shift form government.,,,
2009 Arroyo,"feel cannot benefit it, oppose it.",,,
2009 Arroyo,"seeds fundamental political reform planted, let us address highest exercise democracy—voting!",,,
2009 Arroyo,", said would finance fully automated elections.",,,
2009 Arroyo,"got it, thanks congress.",,,
2009 Arroyo,"end speech shall step stage, presidency.",,,
2009 Arroyo,term end next year.,,,
2009 Arroyo,"then, fight ordinary filipino.",,,
2009 Arroyo,nation comes first.,,,
2009 Arroyo,much head state—to last day.,,,
2009 Arroyo,year long time.,,,
2009 Arroyo,"patuloy ang pamumuhunan sa tinatawag na three es ng ekonomiya, environment, edukasyon.",,,
2009 Arroyo,many perils must still guard against.,,,
2009 Arroyo,"manmade calamity already upon us, global scale.",,,
2009 Arroyo,"said earlier, far spared worst effects cannot complacent.",,,
2009 Arroyo,"know generated resources draw, thereby created options could take.",,,
2009 Arroyo,thank god let critics stop us.,,,
2009 Arroyo,"campaign unfolds candidates take airwaves, ask talk build nation rather tear opponents.",,,
2009 Arroyo,give electorate real choices sweet talk.,,,
2009 Arroyo,"meanwhile, keep steady hand tiller, keeping ship state away shallows prefer, steering straight course set .",,,
2009 Arroyo,ang ating taong bayan ay masipag makadiyos.,,,
2009 Arroyo,qualities epitomized someone like manny pacquiao.,,,
2009 Arroyo,"manny trained tirelessly, book, iron discipline, certain knowledge fight himself, weaknesses first, could beat opponent.",,,
2009 Arroyo,way clinch victories ultimate title ang pinakadakilang boksingero sa kasaysayan.,,,
2009 Arroyo,"mabuhay ka, manny!",,,
2009 Arroyo,"however much president wishes it, national problem cannot knocked single punch.",,,
2009 Arroyo,"president must work problem much it, turn solution can.",,,
2009 Arroyo,"isnt day work job, waking moment think workrelated problem.",,,
2009 Arroyo,even critics cannot begrudge long hours put in.,,,
2009 Arroyo,people deserve government works hard do.,,,
2009 Arroyo,"president must job , ready contingency, crisis, anywhere, anytime.",,,
2009 Arroyo,everything right undone even single wrong.,,,
2009 Arroyo,every step forward must taken teeth political pressures economic constraints could push two steps back—if flinch falter.,,,
2009 Arroyo,"flinched, faltered.",,,
2009 Arroyo,hindi ako umatras sa hamon.,,,
2009 Arroyo,never done things scared worst critics much.,,,
2009 Arroyo,frightened shadows.,,,
2009 Arroyo,"face attempted coups, issued emergency proclamations case.",,,
2009 Arroyo,able resolve military crises ordinary powers office.,,,
2009 Arroyo,critics call dictatorship.,,,
2009 Arroyo,call determination.,,,
2009 Arroyo,"know strong government, never declared martial law, though running scared did.",,,
2009 Arroyo,"truth, really afraid weakness face selfimagined threat.",,,
2009 Arroyo,"say tell us know, democracy threatened.",,,
2009 Arroyo,tell us attacked.,,,
2009 Arroyo,"know shown, defend democracy arms threatened violence firmness weakened division law order subverted anarchy always, try sustain wise policies economic progress, democracy means empty liberty full life all.",,,
2009 Arroyo,never expressed desire extend beyond term.,,,
2009 Arroyo,many accuse tried cling like nails posts.,,,
2009 Arroyo,accused misgovernance.,,,
2009 Arroyo,many accuse left problem misgovernance solve.,,,
2009 Arroyo,it.,,,
2009 Arroyo,"falsely accused, without proof, using position personal profit.",,,
2009 Arroyo,many accuse lifestyles spending habits make walking proofs crime.,,,
2009 Arroyo,read frustrations.,,,
2009 Arroyo,chance serve good country blew serving themselves.,,,
2009 Arroyo,live glass houses cast stones.,,,
2009 Arroyo,"jail threaten it, especially there.",,,
2009 Arroyo,"administration, highest average rate growth, recording multiple increases investments, largest job creation history, gets credit upgrade height world recession, must something right, even cocooned corporate privilege refuse recognize it.",,,
2009 Arroyo,"governance, however, looking back getting even.",,,
2009 Arroyo,"looking forward giving more—to people gave us greatest, hardest gift care country.",,,
2009 Arroyo,"bonifacio balintawak cory aquino edsa today, struggled bring power people, country eminence deserves.",,,
2009 Arroyo,today philippines weathering well storm raging around world.,,,
2009 Arroyo,growing stronger challenge.,,,
2009 Arroyo,"weather clears, will, telling much farther forward go.",,,
2009 Arroyo,believe it.,,,
2009 Arroyo,believe.,,,
2009 Arroyo,"must march forward hope, optimism, determination.",,,
2009 Arroyo,"must come together, work together, walk together toward future.",,,
2009 Arroyo,"bagamat malaking hamon ang nasa ating harapan, nasa kamay natin ang malaking kakayahan.",,,
2009 Arroyo,halinat pagtulungan nating tiyakin ang karapatdapat na kinabukasan ng ating inang bayan.,,,
2009 Arroyo,"people good country, allowing serve president maraming salamat.",,,
2009 Arroyo,mabuhay ang pilipinas!,,,
2009 Arroyo,state nation address excellency benigno s. aquino iii president philippines congress philippines session hall house representatives maraming salamat po.,,,
2009 Arroyo,maupo po tayong lahat.,,,
2009 Arroyo,speaker feliciano belmonte senate president juan ponce enrile vice president jejomar c. binay chief justice renato corona former presidents fidel valdez ramos joseph ejercito estrada members house representatives senate distinguished members diplomatic corps fellow workers government mga minamahal kong kababayan sa bawat sandali po ng pamamahala ay nahaharap tayo sa isang sangandaan.,,,
2009 Arroyo,sa isang banda po ay ang pagpili para sa ikabubuti ng taumbayan.,,,
