full_nameyears,sentence,label,sentiment_label,sentiment_score
Duterte-2019,eh galit na ako sa inyo eh.,,,
Duterte-2019,kindly assertive.,,,
Duterte-2019,"pagka hiningian ka, sabihin mo, t mo.",,,
Duterte-2019,"sabi ni duterte, president told us, extort money me, slap you.",,,
Duterte-2019,sampalin talaga ninyo.,,,
Duterte-2019,hindi na bale magkaaway.,,,
Duterte-2019,defend you.,,,
Duterte-2019,kung maaari ive along.,,,
Duterte-2019,theres .,,,
Duterte-2019,sure true.,,,
Duterte-2019,though liable libel pero huwag naman yang makasakit ka ng kapwatao na wala namang kasalanan.,,,
Duterte-2019,", place to president duterte, abuses director asking money.",,,
Duterte-2019,"text mo, lalabas yan diyan.",,,
Duterte-2019,public view.,,,
Duterte-2019,"kung totoo, malacañan, said, open hours — hours basta corruption.",,,
Duterte-2019,"fiasco frigate ni trillanes yung koreano na napagbili ng barko, sold ship philippine government, wala pa hong delivery.",,,
Duterte-2019,already ready.,,,
Duterte-2019,korean went malacañan complain request delivery.,,,
Duterte-2019,"told bong, bong, ayusin mo yan.",,,
Duterte-2019,went lorenzana lorenzana nagsulat siya.,,,
Duterte-2019,"may nakakuha sa malacañan, every administration may tao yan diyan.",,,
Duterte-2019,every administration leaves men appointed plantilla position.,,,
Duterte-2019,"eh kinuha nila brought here, congress.",,,
Duterte-2019,bong called testify.,,,
Duterte-2019,"said, assured closeddoor.",,,
Duterte-2019,"told bong, no, ask open public hearing.",,,
Duterte-2019,"sabi ko, sabihin mo sa lahat — wala — nothing.",,,
Duterte-2019,say truth.,,,
Duterte-2019,"sabi ko, pagkatapos niya testify, sabi ko, bong, maniwala ka hindi, senator.",,,
Duterte-2019,totoo yan.,,,
Duterte-2019,story convoluted politics corruption country works.,,,
Duterte-2019,"equipped political will, government ordered closure boracay island six months prevent deterioration.",,,
Duterte-2019,cleaned rehabilitated island allowed heal naturally.,,,
Duterte-2019,proud say restored close original pristine state.,,,
Duterte-2019,"boracay inter agency task force led secretary cimatu, fully supported secretaries año, romulopuyat — oh whats name puro surname ito, romulopuyat.",,,
Duterte-2019,whats name ah si — ah berna.,,,
Duterte-2019,"ah, berna romulopuyat, bello villar, tesda chief mamondiong huge success.",,,
Duterte-2019,"kudos also due pms integrating sixmonth rehabilitation plan, neda recentlyapproved term boracay action plan.",,,
Duterte-2019,boracay island beginning.,,,
Duterte-2019,"girls there, foreigners waiting gentlemen visit place.",,,
Duterte-2019,beach sunbathing.,,,
Duterte-2019,invited — there.,,,
Duterte-2019,"alam mo, nung naayos yan, day told theres gonna opening tomorrow.",,,
Duterte-2019,"tv day, magandang hapon, showed lot buntings banners, salamat duterte.",,,
Duterte-2019,"saw it, called military police, remove buntings.",,,
Duterte-2019,going there.,,,
Duterte-2019,need really arbi — ah advertise.,,,
Duterte-2019,paid im doing.,,,
Duterte-2019,nakokornihan ako.,,,
Duterte-2019,"much adulation, bordering pretentions.",,,
Duterte-2019,always smell mile away.,,,
Duterte-2019,never went now.,,,
Duterte-2019,"went side island asked dar, what status land behind beach boracay still categorized forestal agriculture.",,,
Duterte-2019,"not said, not commercial no, sir.",,,
Duterte-2019,"told agrarian reform, go place, inspected declare whole island land reform program.",,,
Duterte-2019,"gave islands piece piece atis, natives place para walang masabi.",,,
Duterte-2019,"marami kasi ginawa ko raw para linisan ko, ibigay ko sa mga kaibigan ko.",,,
Duterte-2019,wala akong kaibigang mayaman.,,,
Duterte-2019,"ayaw kong kaibigan ng mayaman pagka mayaman ka, tatabi ka lang sa akin, pati ako napahiran na ng kung anoano ang hingiin mo sa gobyerno.",,,
Duterte-2019,violate environmental rules.,,,
Duterte-2019,"giving due notice lgus stakeholders, kayo po, tourist destinations take extra steps enforcement laws protection environment.",,,
Duterte-2019,"january , , officially started manila bay rehabilitation.",,,
Duterte-2019,"though long way go, encouraged test results waters near padre faura.",,,
Duterte-2019,relocate informal settlers — hope happen time — along waterways shut establishments continue pollute poison waters.,,,
Duterte-2019,make choice.,,,
Duterte-2019,"im going the im going dismantle burning — ah building — simply burn new setup environmental friendly, whatever means.",,,
Duterte-2019,"build, build, build program emerging economic hubs outside metro manila.",,,
Duterte-2019,"swiftly gain ground, thanks efforts economic team led secretary dominguez.",,,
Duterte-2019,"hard work interconnection islands cities air, land, sea secretaries tugade villar.",,,
Duterte-2019,alam naman ninyo.,,,
Duterte-2019,magaganda na ang airport ninyo.,,,
Duterte-2019,inuna ko nga kayo eh.,,,
Duterte-2019,"everybodys complaining davao airport said, davao last.",,,
Duterte-2019,"kung hindi na maabutan, sabi ko mga tagadavao, pasensya na kayo.",,,
Duterte-2019,"para walang masabi ang congress sa atin, baka nga sila doon sa kabila.",,,
Duterte-2019,also paved way entry third telecommunications provider.,,,
Duterte-2019,worry this.,,,
Duterte-2019,corruption all.,,,
Duterte-2019,"guarantee you, upon grave father.",,,
Duterte-2019,allow — talk them.,,,
Duterte-2019,say work.,,,
Duterte-2019,"kung maaari, according specifications required government.",,,
Duterte-2019,"challenge new player fulfill commitment provide fast reliable telecommunication services people, especially underserved areas.",,,
Duterte-2019,dict secretary honasan lead man endeavor.,,,
Duterte-2019,hope here.,,,
Duterte-2019,"however, developmental gains felt people countryside cannot maintain law order.",,,
Duterte-2019,"yang peace security, wala yan.",,,
Duterte-2019,need enforce law.,,,
Duterte-2019,"almost two decades peace negotiation, bangsamoro organic law finally passed ratified.",,,
Duterte-2019,"decades, muslim brothers armm mired poverty.",,,
Duterte-2019,"late muslim brother, minda chair abdul khayr alonto, envisioned progressive, peaceful, united mindanao lifetime.",,,
Duterte-2019,"hope bangsamoro transition fasttrack establishment regional government secure comfortable life muslim brothers sisters, indigenous communities bangsamoro regions.",,,
Duterte-2019,"additionally, taken helm national task force end local communist armed conflict assigned cabinet member region harmonize government efforts attaining national development security.",,,
Duterte-2019,"exceptional leadership secretary briones deped, proud say year filipino learners receiving basic education, million enrollees kinder senior high school.",,,
Duterte-2019,"still little spare, fastest population growth, one — philippines.",,,
Duterte-2019,industrious producing people than want quarrel religious but — sorry eyes good — the isinusuot ko lang to pag mag — paminsanminsan eh.,,,
Duterte-2019,outofschool youth adult learners able access nonformal education alternative learning system.,,,
Duterte-2019,"national sports development, support proposed measure create national academy sports high school students.",,,
Duterte-2019,"almost , micro, small, medium enterprises msmes received billion worth loans since , thanks efforts secretary lopez dti.",,,
Duterte-2019,"additional benefits solo parents, assignment health workers barangays, expansion malasakit centers, also hope achieve bills filed original concept bong go.",,,
Duterte-2019,"para manalo sa kampanya, yon ang mantra niya.",,,
Duterte-2019,"totohanin mo lang, bong, mapahiya tayong lahat.",,,
Duterte-2019,also implore congress — look.,,,
Duterte-2019,study carefully.,,,
Duterte-2019,"congress postpone may elections yung barangay, sangguniang kabataan october .",,,
Duterte-2019,"read it, this rectify truncated terms.",,,
Duterte-2019,paibaiba na eh.,,,
Duterte-2019,truncated terms sitting barangays also provide ample time finish programs projects.,,,
Duterte-2019,suggest congress also enact magna carta barangays.,,,
Duterte-2019,"administrations malasakit serbisyo program has, course, reached filipinos labor foreign lands.",,,
Duterte-2019,milestone signing bilateral labor agreement kuwait testament commitment stop abuses inflicted overseas filipinos.,,,
Duterte-2019,"ensure welfare, protection access government services, establishment department overseas filipinos sufficiently address particular need.",,,
Duterte-2019,"accomplishments past three years plans next three discussed detail midterm report people, copies shall made available day ends.",,,
Duterte-2019,let repeat said many times before.,,,
Duterte-2019,"honestly, identified enemy dumped us quagmire in.",,,
Duterte-2019,"met enemy facetoface sadly, enemy us.",,,
Duterte-2019,"tormentors — addressing filipino people — demons rapacious predators preying helpless, weak voiceless.",,,
Duterte-2019,find corruption everywhere government every malefactor watching cohorts back blatant disregard oath assumed public office.,,,
Duterte-2019,even language evolved soften wickedness criminal act.,,,
Duterte-2019,"for boys, sponsoring event whatelsehaveyou.",,,
Duterte-2019,amount euphemism trivialize normalize betrayal public trust criminal offense.,,,
Duterte-2019,injury laced insult.,,,
Duterte-2019,national embarrassment national shame.,,,
Duterte-2019,"every transaction, commission every action, extortion request goes – endlessly shamelessly.",,,
Duterte-2019,"catharsis we, individually collectively, need today – tomorrow today.",,,
Duterte-2019,"selfpurgation followed resolve right proper, good nations health.",,,
Duterte-2019,"let ask corruption end kailan ba talaga to hanggang kailan well, dont know.",,,
Duterte-2019,ive — government almost years now.,,,
Duterte-2019,singling myself.,,,
Duterte-2019,its entire gamut system.,,,
Duterte-2019,corruption exasperates.,,,
Duterte-2019,frustrates.,,,
Duterte-2019,also exasperating times think perhaps blood need cleanse rinse away dirt muck stick flesh like leeches.,,,
Duterte-2019,"course, thought.",,,
Duterte-2019,simply thinking aloud.,,,
Duterte-2019,dispel controversy statements regard create something else.,,,
Duterte-2019,"words pedro guerrero said, sometimes write say write — write say mean.",,,
Duterte-2019,yung mga papurgapurga lang diyan.,,,
Duterte-2019,"use similes, metaphors, hyperbole, figures speech every then, prove stress point.",,,
Duterte-2019,human anybody else.,,,
Duterte-2019,matter philippine — west philippine sea.,,,
Duterte-2019,avoidance conflict — armed conflict protection territorial waters natural resources compel us perform delicate balancing act.,,,
Duterte-2019,shooting war grief misery multiplier.,,,
Duterte-2019,war leaves widows orphans wake.,,,
Duterte-2019,"ready inclined accept occurrence destruction, widows orphans, war, even limited scale, breaks out.",,,
Duterte-2019,better results reached privacy conference room squabble public.,,,
Duterte-2019,"peaceful way, mindful fact national pride territorial integrity stake.",,,
Duterte-2019,"short expressly advocating call arms, say stand stop fish economic zone.",,,
Duterte-2019,course due time.,,,
Duterte-2019,is alam mo ganito yan eh.,,,
Duterte-2019,"noong — became president rifles cancelled america upon prodding us congress, found quandary reports already ripe na passing arms marawi.",,,
Duterte-2019,"arms already — mostly hands police, handsmedown army quite old sometimes bolt pushes bullet flies barrel really become lose, launch planes push circular trajectory maintain accuracy.",,,
Duterte-2019,forced go china.,,,
Duterte-2019,eh mabutit na lang nasabi ko sa inyo to.,,,
Duterte-2019,"china, bilateral.",,,
Duterte-2019,"brought along military man — año, chief staff then, them, lorenzana, esperon, national security.",,,
Duterte-2019,"meeting, said — cabinet members — i want go territory dig oil.",,,
Duterte-2019,"word, i dig.",,,
Duterte-2019,ours.,,,
Duterte-2019,"ang sabi ni president xi, well, know conflict there.",,,
Duterte-2019,"think, rather go confrontation — necessarily grey ships, war ships.",,,
Duterte-2019,know squabble could lead something else.,,,
Duterte-2019,"sabi niya, became friends.",,,
Duterte-2019,perhaps talk this.,,,
Duterte-2019,"outright precipitate move because said softly, it mean trouble.",,,
Duterte-2019,"trouble comes mouth president republic, anong magawa ko answer well maybe, sir, talk time.",,,
Duterte-2019,"definitely, go, must talk west philippine sea.",,,
Duterte-2019,"cannot know, cake eat too.",,,
Duterte-2019,"know, cannot go even bring coast guard drive away.",,,
Duterte-2019,china also claims property possession.,,,
Duterte-2019,yan ang problema.,,,
Duterte-2019,sila yung possession claiming resources owner.,,,
Duterte-2019,"claiming position fiasco noong dalawang nagstandoff doon time predecessor si albert, ambassador.",,,
Duterte-2019,im correct.,,,
Duterte-2019,know real name.,,,
Duterte-2019,tayo ang umatras.,,,
Duterte-2019,"pagsabi niya umatras, kind compromise.",,,
Duterte-2019,tayo ang umatras.,,,
Duterte-2019,"noong umatras tayo, pumasok sila.",,,
Duterte-2019,marami na.,,,
Duterte-2019,"day, lost spratly panganiban island.",,,
Duterte-2019,iyan ang totoo.,,,
Duterte-2019,walang bolahan yan.,,,
Duterte-2019,"ngayon, may arbitral ruling.",,,
Duterte-2019,"i said, could even ask oil claiming entire resources the anong sabihin ko sa kanila kaya sinabi ko, let us mutually.",,,
Duterte-2019,"course, xi says, i fish, prevent sabi ko naman, we fish claim it.",,,
Duterte-2019,"sabi ko, please allow because that, driving away fishermen.",,,
Duterte-2019,"di ba inaabog nila kaya sabi ko, do drive away filipinos belief also — claim it.",,,
Duterte-2019,"now, deprive — deprive filipinos — there, magkagulo talaga yan.",,,
Duterte-2019,"could lead ano — really war, said, we to kaya ang sabi ko said, i allowed, premise property.",,,
Duterte-2019,pero hindi tayo control property.,,,
Duterte-2019,"ayan magsabi sila, of course, allow you.",,,
Duterte-2019,kaya pinabalik.,,,
Duterte-2019,"eh yung disgrasya, yung pagsabi a mere incident — legal, marine incident, yan ang ginagamit sa batas yan, a marine incident happened.",,,
Duterte-2019,hindi naman sinasabi na marine accident.,,,
Duterte-2019,"nabanggan, wala naman.",,,
Duterte-2019,"wanted talk, tapos ayaw dito.",,,
Duterte-2019,"so, so sige, investigate investigate, ready, meet compare notes, let us determine pays damage.",,,
Duterte-2019,ganun lang.,,,
Duterte-2019,ipadala ko yung marines ko drive away chinese fishermen.,,,
Duterte-2019,"guarantee you, one come home alive.",,,
Duterte-2019,"kung ipadala ko yung limang — pati yung frigate ko na bago, yung pinagkaguluhan nila ni trillanes diyan sa — made bong senator, ubos yan already guided missiles island.",,,
Duterte-2019,fastest installed reach manila seven minutes.,,,
Duterte-2019,"want war alam mo, asaran yan eh.",,,
Duterte-2019,supladuhan yan.,,,
Duterte-2019,"kung supladuhan lang, murahin, p mo, l ka.",,,
Duterte-2019,umalis ka diyan.,,,
Duterte-2019,"kung ganunan lang, bright ako diyan.",,,
Duterte-2019,hanggang bunganga lang.,,,
Duterte-2019,"pero kung bunutan na ng baril, ah pwede siguro basta dalawa lang.",,,
Duterte-2019,"problem is, — whether diplomatic way, heated arguments, sigurado yan.",,,
Duterte-2019,confrontation doon.,,,
Duterte-2019,"try drive away, could lead violence.",,,
Duterte-2019,way yan.,,,
Duterte-2019,way president answered said i dig oil first time went china.,,,
Duterte-2019,nakita ko yung tao eh.,,,
Duterte-2019,"can, less, draw profile his, please trouble.",,,
Duterte-2019,"ano anong magagawa ko go there, said, the fisheries were besides, invoking yung traditional fishing rights.",,,
Duterte-2019,arbitral ruling.,,,
Duterte-2019,ayaw lang ninyong gustong tignan.,,,
Duterte-2019,"mentioned even countries existence, people around ocean lake already fishing generations.",,,
Duterte-2019,"fishing rights allowed many cases finland germany, decided unclos — unclos international law seas.",,,
Duterte-2019,unclos product treaty.,,,
Duterte-2019,treaty also part land signatory.,,,
Duterte-2019,"eh kung basahin lang ninyo yan nang husto, there.",,,
Duterte-2019,might just china everybody recognizes traditional fishing rights natives even creation republics governments.,,,
Duterte-2019,law humane law.,,,
Duterte-2019,im sorry to promised minutes.,,,
Duterte-2019,"god, i want stop go home now.",,,
Duterte-2019,"exceeded my the, know, time everything.",,,
Duterte-2019,believe others friends.,,,
Duterte-2019,political enemies.,,,
Duterte-2019,said believe god.,,,
Duterte-2019,says believer universal mind there.,,,
Duterte-2019,believe god perfect would create hell creation.,,,
Duterte-2019,kind god god.,,,
Duterte-2019,time — everything.,,,
Duterte-2019,"time negotiate time quarrel enemy, political opponents wife.",,,
Duterte-2019,"lives are time antagonize time make peace time go war, time live time die.",,,
Duterte-2019,thats ecclesiastes .,,,
Duterte-2019,ownership philippine — west philippine sea internationally recognized.,,,
Duterte-2019,"however, united nations convention law sea unclos arbitral award case people — republic philippines vs. peoples republic china recognize instances another state may utilize resources found within coastal states exclusive economic zone.",,,
Duterte-2019,"arbitral ruling even states, one charging violating constitution.",,,
Duterte-2019,sino gani yon suntukin lang kita diyan ngayon mabuti pa. nandito eh.,,,
Duterte-2019,"arbitral ruling even states philippines may enter fishing agreements states, provided certain conditions requisites unclos met.",,,
Duterte-2019,"yung akin, sabi niya, lets go fish.",,,
Duterte-2019,"sabi ko, you act know, fishing since time immemorial.",,,
Duterte-2019,think adam got first lapulapu there.,,,
Duterte-2019,"let assure you, national honor territorial integrity shall — shall foremost mind, may take next steps smoldering controversy lines arbitral ruling, west philippine sea ours.",,,
Duterte-2019,ifs buts.,,,
Duterte-2019,ours.,,,
Duterte-2019,"acting, along legal truth line.",,,
Duterte-2019,temper times realities face today.,,,
Duterte-2019,poverty incidence fell .,,,
Duterte-2019,percent first half percent first half .,,,
Duterte-2019,"important number, though, six million filipinos need pull poverty.",,,
Duterte-2019,kindly help this.,,,
Duterte-2019,"know, said, corruption everywhere.",,,
Duterte-2019,free investigate.,,,
Duterte-2019,dont take offense.,,,
Duterte-2019,"anything wrong department, executive, free open investigation anytime.",,,
Duterte-2019,call me.,,,
Duterte-2019,"call idiots, expose them, send jail.",,,
Duterte-2019,helping me.,,,
Duterte-2019,be not ive prosecutor.,,,
Duterte-2019,know works.,,,
Duterte-2019,feel free.,,,
Duterte-2019,feel free expose anything accordance law.,,,
Duterte-2019,pursued tax reforms fund poverty reduction programs.,,,
Duterte-2019,"therefore implore congress immediately pass package comprehensive tax reform program, trabaho bill, shall gradually lower income — corporate income tax, rationalize improve fiscal incentives.",,,
Duterte-2019,"energize msmes encourage expand business hopefully generate, hopefully — im missing word hopefully para sabihin na youre talk — hopefully million jobs coming years.",,,
Duterte-2019,msmc — msmes hold promise raising lot filipinos.,,,
Duterte-2019,therefore believe time congress approve new version salary standardization law.,,,
Duterte-2019,ngayon na.,,,
Duterte-2019,"teachers, alam mo dito toil work tirelessly educate young.",,,
Duterte-2019,kasali na po dito yung hinihingi ninyo.,,,
Duterte-2019,"hindi naman masyadong malaki, pero tide hard times.",,,
Duterte-2019,little bit bigger before.,,,
Duterte-2019,"intended increase salaries national government workers, including teachers nurses.",,,
Duterte-2019,"nurses, correct.",,,
Duterte-2019,"also asking congress pass remaining packages administrations tax reform program, bills would raise excise taxes — good, let us — tobacco alcohol.",,,
Duterte-2019,sinong naninigarilyo dito exterminated face earth.,,,
Duterte-2019,"ones know, i im hide — whats wrong me.",,,
Duterte-2019,acquired buergers disease smoke.,,,
Duterte-2019,"made national policy know new mayor, went around see discos night clubs.",,,
Duterte-2019,could hardly see faces people inside.,,,
Duterte-2019,wade thick smoke recognizeone.,,,
Duterte-2019,thats decided.,,,
Duterte-2019,still smoking.,,,
Duterte-2019,"decided knew, already it.",,,
Duterte-2019,its time — sabi ko.,,,
Duterte-2019,"national law, para lahat na, o clock, everything closes.",,,
Duterte-2019,trying pull chair here.,,,
Duterte-2019,"mine two oclock noon sa davao, two reduced one.",,,
Duterte-2019,"boxing mayor became mayor, reduced six.",,,
Duterte-2019,"walang order, orders advance.",,,
Duterte-2019,"kasi ordered already, close drink.",,,
Duterte-2019,"itong ngayon, , everything closes down.",,,
Duterte-2019,nobody works.,,,
Duterte-2019,i think adopt it.,,,
Duterte-2019,"states, many states, many countries, ganun man.",,,
Duterte-2019,"alas dose, sarado na talaga.",,,
Duterte-2019,stop drinking.,,,
Duterte-2019,"jukebox, theyre good eight, nine.",,,
Duterte-2019,"eight, maganda yan.",,,
Duterte-2019,"its a its every corner, store.",,,
Duterte-2019,"blares noise children go school working class, store.",,,
Duterte-2019,prohibited davao.,,,
Duterte-2019,", see, davao quiet everybody resting already.",,,
Duterte-2019,"memorial parks, cemetery, inthe comfort homes.",,,
Duterte-2019,valuation system also improved local government units rationalize capital income .,,,
Duterte-2019,urge congress review pass government rightsizing bill reconfigure existing metro manilacentric bureaucracy streamline government systems order deliver services without delay within short timeline.,,,
Duterte-2019,reforms would naught cannot avert new poor every time disaster strikes.,,,
Duterte-2019,philippine experience shown natural disasters — poverty creators.,,,
Duterte-2019,"why, need hasten establishment department disaster resilience ddr department focus natural hazards climate change.",,,
Duterte-2019,urge congress fasttrack passage administration bill — administration version rather.,,,
Duterte-2019,", reminded probable consequence catastrophic earthquake metro manila surrounding provinces.",,,
Duterte-2019,"since then, established project management office earthquake resilience greater manila area implement twopronged strategy earthquake resilience mitigation efforts.",,,
Duterte-2019,"heard, its speech.",,,
Duterte-2019,"heard psychic first crack big one hits, right center this yan man ang sabi nila.",,,
Duterte-2019,"philippines corrupt, its lousy kill congressmen, senators president, new day.",,,
Duterte-2019,"pray earthquake comes, comes now.",,,
Duterte-2019,moment.,,,
Duterte-2019,kumpleto na tayo.,,,
Duterte-2019,may madamay pa tayo doon sa harap.,,,
Duterte-2019,weathered one damaging effect climate change year.,,,
Duterte-2019,el niño wreaked havoc agricultural sector caused water shortage greater metro manila area.,,,
Duterte-2019,need pass bill creating department water resources water regulatory commission.,,,
Duterte-2019,"alam mo, agencies guys handling — entire water works system — change immediately.",,,
Duterte-2019,"know what, threeday water.",,,
Duterte-2019,davao.,,,
Duterte-2019,everybody complaining even afraid come girlfriend able – — take bath.,,,
Duterte-2019,smell like hell.,,,
Duterte-2019,"said, ill wait water wash her.",,,
Duterte-2019,"alam mo kung hindi ako nagmura, kung hindi ko sinabi, p i, papatayin ko kayo, p niyo.",,,
Duterte-2019,"arrived morning, water.",,,
Duterte-2019,girlfriend fresh.,,,
Duterte-2019,also call congress pass law mandating fire protection modernization program.,,,
Duterte-2019,diyan tayo nagkaano.,,,
Duterte-2019,"go davao, youll find best.",,,
Duterte-2019,"best everything, , cameras, screens.",,,
Duterte-2019,find it.,,,
Duterte-2019,alam mo — alam mo sabi ni there sonny secretary dominguez ah sonny.,,,
Duterte-2019,siya man ang magyayabang.,,,
Duterte-2019,"sabi niya, marami tayong pera.",,,
Duterte-2019,"pero pag tanungin namin siya doon sa cabinet meeting, tsk tsk tsk tsk, walang pera, walang pera.",,,
Duterte-2019,si diokno ganun rin kaya gitapon ko sa central bank.,,,
Duterte-2019,"every time sabihin mo, know discussed projects, plan submit congress, its final imprimatur.",,,
Duterte-2019,"eh di kami ang, may pera ba tayo diyan, sir wala.",,,
Duterte-2019,magkano four billion.,,,
