full_nameyears,sentence,label,sentiment_label,sentiment_score
Duterte-2017,vanguard struggle peace order armed forces police.,,,
Duterte-2017,silent heroes risk lives everyday countrys security.,,,
Duterte-2017,"recognition valor, crafted program provide comprehensive social assistance, including financial, meet harm performance duty.",,,
Duterte-2017,"family left behind fell rendered totally disabled line duty, shall provide shelter, health care assistance, education, employment.",,,
Duterte-2017,"way telling troops never fear, duty.",,,
Duterte-2017,stand behind you.,,,
Duterte-2017,government agencies.,,,
Duterte-2017,"decisively address insurgency terrorism, working doubly hard towards stronger credible national defense system country.",,,
Duterte-2017,"continue strengthen defense capability afp deterrence terrorists, lawless elements, threats.",,,
Duterte-2017,"fellow citizens, said far events marawi neighboring environs part looming problem, cut across classes sectors society eventually affect entire country north south, east west, given fact mindanao supplies great part countrys food requirements.",,,
Duterte-2017,"refer climate change, could bring drought long dry spells affecting food production mindanao, given fact mindanao unusually warming.",,,
Duterte-2017,ask agencies involved food production look act accordingly.,,,
Duterte-2017,"also, appealing legislators immediately pass national land use act nalua ensure rational sustainable use land physical resources, given competing needs food security, housing, businesses environmental conservation.",,,
Duterte-2017,rich country.,,,
Duterte-2017,wealth country endowed gift god utilized welfare common good.,,,
Duterte-2017,"believe gift given us merely viewed appreciated, extracted earth utilized make life worth living.",,,
Duterte-2017,say enough mine wealth.,,,
Duterte-2017,important convert raw material thereof finished products international local purposes.,,,
Duterte-2017,"way, rich also poor many benefit therefrom.",,,
Duterte-2017,"therefore, call industrialists, investors commercial barons put factories manufacturing establishments right philippines process raw materials finished products.",,,
Duterte-2017,"point administration, possible, shall put stop extraction exportation mineral resources foreign nations processing abroad importing back philippines form consumer goods prices twice thrice value original raw materials foreign corporations pay them.",,,
Duterte-2017,"however, extraction utilization resources, extreme care must exercised recklessly needlessly harm environment.",,,
Duterte-2017,"responsible, regulated sustainable development advocate require.",,,
Duterte-2017,protection environment must made priority ahead mining activities adversely affect one way another.,,,
Duterte-2017,policy nonnegotiable.,,,
Duterte-2017,"sternly warn warning mining operations contractors refrain unbridled irresponsible destruction watersheds, forests, aquatic resources.",,,
Duterte-2017,"gained much mining, get billion year, considerably neglected responsibility protect preserve — even tax, its five percent — environment posterity.",,,
Duterte-2017,"holding mining companies officials responsible full quick cleanup, restoration rehabilitation areas damaged mining activities, extension necessary support communities suffered minings disastrous effects health, livelihood, environment, among others.",,,
Duterte-2017,ganito ̳yan eh.,,,
Duterte-2017,medyo alis muna ako diyan sa sasakit ang mata ko diyan sa na ̳yan.,,,
Duterte-2017,"alam mo, mining.",,,
Duterte-2017,grant mining complied requirements law.,,,
Duterte-2017,cannot id subject mandamus everything perfect every right mine.,,,
Duterte-2017,"so, destroy rivers, destroy streams, poor people fish — halwan mudfish — protein day them.",,,
Duterte-2017,ngayon makita mo naman gina lopez gave clear picture happening horrendously.,,,
Duterte-2017,"nakita mo kay ted failon — ̳yung kay ted failon, talagang nanood ako, dalawang beses.",,,
Duterte-2017,realized something filipino.,,,
Duterte-2017,"alam mo, okay na ̳yung mining.",,,
Duterte-2017,"subsidiary ka lang ng isang another giant corporation youre sister company telecommunication, hindi kayo magugutom.",,,
Duterte-2017,look picture shown you.,,,
Duterte-2017,"once, behaved correctly ang abscbn.",,,
Duterte-2017,tingnan mo ̳yung pelikula ni ted failon.,,,
Duterte-2017,salute coming it.,,,
Duterte-2017,see palayan ang palayan tumuyo ang soil nagcrack.,,,
Duterte-2017,farmers cannot eat anymore.,,,
Duterte-2017,"reduced garbage get there, salvage anything sell scrap.",,,
Duterte-2017,ganun ang nangyari sa pilipino.,,,
Duterte-2017,hindi ko kayo kalaban.,,,
Duterte-2017,"matter fact, give government almost billion.",,,
Duterte-2017,pero actually maliit lang ̳yan.,,,
Duterte-2017,"ngayon, nakikita ninyo itong mga palayan na tumutuyo rivers wala ng isda.",,,
Duterte-2017,source protein.,,,
Duterte-2017,hindi ka naman pwedeng maghunting.,,,
Duterte-2017,"may makita kang eagle diyan, barilin mo, preso ka.",,,
Duterte-2017,"pakainin mo ̳yung saan mo ipa try go out, sumama tayo — kayo sa akin.",,,
Duterte-2017,try see hard survive.,,,
Duterte-2017,"ito ang gusto mo ganito ang pangyayari, tutal sobrasobra naman ̳yang pera ninyo, adre, sa totoo lang.",,,
Duterte-2017,"mayor ako eh, look corporate earnings, sister company, pierce corporate identity, kayo rin pala.",,,
Duterte-2017,even diyan sa mga newspaper.,,,
Duterte-2017,"supposed to know, ̳pag newspaper ka supposed percent filipino.",,,
Duterte-2017,"yet start pierce identity, pala fully owned americans.",,,
Duterte-2017,ganun ang nangyari eh.,,,
Duterte-2017,"its matter piercing the wala masyado ako abs, rappler kayo ba ̳yan tried pierce identity lead america know yet constitution requires percent — media — filipino.",,,
Duterte-2017,"rappler, try pierce identity end american ownership.",,,
Duterte-2017,"mayaman na kayo, mga mining companies.",,,
Duterte-2017,"ito ang deal ko sa inyo, either raise taxes, ang kumikita niyan ireserve ko compensate suffering agony.",,,
Duterte-2017,"come substitute, either spend restore virginity source tax death.",,,
Duterte-2017,"kasi ̳yung taxes makuha ko, talagang ibubuhos ko.",,,
Duterte-2017,"ngayon, make arrangement, inventory — ̳yung nasira — ̳yung mga tao nagutom pati ̳yung river nila wala nang makuha because know guys, kayong mga tagadavao new it, want see horror lifetime akong bahala.",,,
Duterte-2017,"npa huwag muna kayong magpagaragara diyan, awayaway kay magpunta kami samahan ko sila.",,,
Duterte-2017,stop — puro hambog lang kayo diyan.,,,
Duterte-2017,"punta tayo doon sa diwalwal, doon sa show river.",,,
Duterte-2017,"source, its pristine.",,,
Duterte-2017,"doon sa — right start boundary millings started, water clear, brown, black.",,,
Duterte-2017,one peso win one million lying.,,,
Duterte-2017,kung gusto mo isama ko kayo bukas doon.,,,
Duterte-2017,"ngayon, ̳pag tinarget tayo ng mga g npa na ̳yan eh problema natin ̳yan lahat.",,,
Duterte-2017,sabaysabay na lang tayo.,,,
Duterte-2017,"bakante ang presidency, bakante ang senado pati ang congressman.",,,
Duterte-2017,"pero totoo ̳yan, visit the even first spade, even first spade full earth extract throw away use.",,,
Duterte-2017,"itabi mo lang ̳yan diyan eh its open pit, dig dig dig, already first spade decreasing mother earth.",,,
Duterte-2017,alam mo ang isa pang galit sa mining si speaker.,,,
Duterte-2017,comes mining town hates mining.,,,
Duterte-2017,"ako naman kasi mga kaibigan ko ̳yung iba, ̳yung mga classmate ko mga vice president ng mining, magpunta sila dito reduces something — damage caused.",,,
Duterte-2017,its friendship.,,,
Duterte-2017,its years room.,,,
Duterte-2017,its fraternity brothers.,,,
Duterte-2017,something that ganun ̳yan eh.,,,
Duterte-2017,"alam mo ̳yung martial law, much endeavored diyan sabihin ninyo na hindi ninyo ibigay okay lang.",,,
Duterte-2017,wala akong problema diyan.,,,
Duterte-2017,maski sabihin ninyo na tama na okay lang.,,,
Duterte-2017,still fight.,,,
Duterte-2017,way fight war.,,,
Duterte-2017,"acceptable normal civilian conduct, sorry fighting civilian war, stopping violence rebellion.",,,
Duterte-2017,"hindi talaga ako ibigay man ninyo hindi, para sa akin wala.",,,
Duterte-2017,"ako, intend go beyond term.",,,
Duterte-2017,"matter fact, mas gusto kong barilin ako doon sa likod.",,,
Duterte-2017,eh hindi masyado ako itong bilib itong trabahong ito akala ko bilib ako.,,,
Duterte-2017,"pagdating ko ah l, sakit ng ulo.",,,
Duterte-2017,totoo.,,,
Duterte-2017,kayo nakikinig kayo.,,,
Duterte-2017,"wala akong pinirmahan ni isa, p ̳yan na para pagkain.",,,
Duterte-2017,"pagkain pagkain sa opisina, eh bayaran ninyo ̳yan.",,,
Duterte-2017,maglabas ako.,,,
Duterte-2017,collect anything.,,,
Duterte-2017,remember.,,,
Duterte-2017,sign anything now.,,,
Duterte-2017,wala akong allowance wala akong tinatanggap lahat except salary.,,,
Duterte-2017,tapos dalawang pamilya pa ang maghati.,,,
Duterte-2017,anong masama niyan sige kayo pakpak diyan.,,,
Duterte-2017,lahat naman tayo.,,,
Duterte-2017,"count my even two hands, one hand lang na exempted sa rule na ̳yan.",,,
Duterte-2017,"dalawa, tatlo, apat, lima.",,,
Duterte-2017,"lokohin ninyo ako, bat tayo pa ba ang maglokohan congress secret, secret.",,,
Duterte-2017,maniwala kayong mga ito pareho kaming lahat niyan.,,,
Duterte-2017,ayaw pa tumawa kunwari.,,,
Duterte-2017,increase taxes.,,,
Duterte-2017,think something compensate make damage least income restored.,,,
Duterte-2017,"otherwise, ill stop mining.",,,
Duterte-2017,ask stop it.,,,
Duterte-2017,its good.,,,
Duterte-2017,"small group islands, hindi naman marami.",,,
Duterte-2017,"coastal, marami ̳yan kasi marami paikotikot, contiguous territory, maliit lang tayo.",,,
Duterte-2017,must remember many billions future generations waiting stratosphere.,,,
Duterte-2017,"ang gusto ninyo para hindi na kayo mandamay, huminto na kayo ng ano.",,,
Duterte-2017,let us go to end here.,,,
Duterte-2017,billions billions billions filipinos come us kawawa naman.,,,
Duterte-2017,theyll scratch mother earth eat.,,,
Duterte-2017,"time kung walang upheaval, regeneration occur, almost like talagang ginaganun natin ang — maliit na lang ang makuha nila.",,,
Duterte-2017,maawa naman kayo.,,,
Duterte-2017,makikita mo ̳yung apo mo kung ganun mo na lang kung ganun mo na lang ̳yung — embrace mo ̳yung apo mo sa pangalawang asawa.,,,
Duterte-2017,̳yung isa ganun rin.,,,
Duterte-2017,"̳di ba ̳di ba, sir suntukin kita diyan ngayon, liar ka.",,,
Duterte-2017,"finally, let make appeal directly engaged mining.",,,
Duterte-2017,declare correct income pay correct taxes.,,,
Duterte-2017,"believe me, failure undoing eventual ruin.",,,
Duterte-2017,"hindi na ako makatakbo, matanda na ako.",,,
Duterte-2017,dont think ill even survive five years.,,,
Duterte-2017,"pero pagka sinabi ko upakan kita, upakan talaga kita.",,,
Duterte-2017,"employees officials lgus tasked monitoring mining operations within territorial jurisdictions, job without fear favor.",,,
Duterte-2017,"absolutely responsible misdeed failure mining entities comply — comply comply guidelines, rules regulations governing mining operations activities within area responsibility.",,,
Duterte-2017,mean it.,,,
Duterte-2017,try test resolve.,,,
Duterte-2017,absolutely nothing lose except life.,,,
Duterte-2017,"control acts man, one control stop fury rampage weather gone wild.",,,
Duterte-2017,"nature fights back, vengeance.",,,
Duterte-2017,seen terrible toll super typhoon yolanda succeeding typhoons exacted terms human life property.,,,
Duterte-2017,still recover beating got aftermath megatyphoons.,,,
Duterte-2017,"aside droughts, tempests problems taking shape which, according dost phivolcs — longer distant possibility probability earthquakes.",,,
Duterte-2017,"series damaging quakes leyte, surigao nearby provinces islands attest this.",,,
Duterte-2017,"told longer question ―ifǁ matter ―when.ǁ thus, need act decisively fast threat huge, real imminent.",,,
Duterte-2017,"come think really, say perfect instrument human acumen really predict earthquake.",,,
Duterte-2017,hope come.,,,
Duterte-2017,"kasi kung magdating ̳yung sabi nila ̳yung ―big oneǁ, hope mountains rural areas.",,,
Duterte-2017,"its right — sabihin nila tinatakot nila ang media kasi nandito eh speech, reviewed last night.",,,
Duterte-2017,calling houses congress expeditiously craft law establishing new authority department responsive prevailing century conditions empowered best deliver enhanced disaster resiliency quick disaster response.,,,
Duterte-2017,"law crafted extreme urgency, need undertake immediate action ensure disaster resiliency effective response greater manila area, countrys seat governance, center business, commerce, academe.",,,
Duterte-2017,disaster resiliency metro manila surrounding provinces matter urgent concern.,,,
Duterte-2017,"iyon nandito ̳yan, tinatakot nila dito highrise buildings and ilang tao ang nakatira diyan kung kaya kaya ito sa isang sinkhole mean cracks goes down, still manage go god, huwag ngayon ha kay nandito ako.",,,
Duterte-2017,hintayin mo lang ̳yan sila na lang sila dito nagaaway.,,,
Duterte-2017,"directing cabinet cluster climate change adaptation disaster risk management immediately work hand hand concerned lgus, private sector affected communities themselves, undertaking disaster measures, antidotes.",,,
Duterte-2017,need act fast.,,,
Duterte-2017,"foregoing said, state nation today mince words neither windowdress situation in.",,,
Duterte-2017,let answer two brief sentences.,,,
Duterte-2017,— trouble — live troubled uncertain times.,,,
Duterte-2017,fear things might get worse become better.,,,
Duterte-2017,"like said hope cope, hope pray.",,,
Duterte-2017,west philippine sea issue federalism matters tackle sooner later.,,,
Duterte-2017,"hand, despite recent gains improving peace order situation country, still much desired completely eradicate menace illegal drugs, criminality corruption, must it.",,,
Duterte-2017,therefore ask congress act pending legislations reimpose death penalty heinous crimes — especially trafficking illegal drugs.,,,
Duterte-2017,"shortage no, no, no.",,,
Duterte-2017,"short clip cnn people massachusetts, iyong clip nila ang ipinakita.",,,
Duterte-2017,tiningnan pakitingin lang its repeated almost every week yata ̳yang mga short clips.,,,
Duterte-2017,"tingnan mo ̳yung mga tao doon na hinayaan nilang mag there, live bridge, getting thin, nothing.",,,
Duterte-2017,nakaganun lang sila tapos popose ng ano aplenty there.,,,
Duterte-2017,"work, wala.",,,
Duterte-2017,"tapos sabi ng un iyong un representative na sinabi mo na shabu affect brain raise right hand, youre here.",,,
Duterte-2017,worry.,,,
Duterte-2017,"just — word ―deludeǁ you iyong mga ano ninyo na — know everyday one family raped, dalawa dead.",,,
Duterte-2017,trivialize human rights due process.,,,
Duterte-2017,okay ako niyan.,,,
Duterte-2017,"go anger, burst rage, okay ̳yan.",,,
Duterte-2017,"many killings brutal cruel happened, add human rights due process, stink mouth smells.",,,
Duterte-2017,"want criticize, criticize, condemn act, stop there.",,,
Duterte-2017,give excuse make trivial saying human rights least well protected iyan ang pinakab na magawa ng isang tao.,,,
Duterte-2017,"criticize, stick one topic.",,,
Duterte-2017,"find event talk human rights due process, talk time carnage begin blabber, talk human rights.",,,
Duterte-2017,lalong nagagalit ang tao.,,,
Duterte-2017,eh p mo.,,,
Duterte-2017,"may namatay na diyan, akala mo kung sino ka.",,,
Duterte-2017,done name human rights seventyseven — records.,,,
Duterte-2017,summon police.,,,
Duterte-2017,seventy seven became president.,,,
Duterte-2017,"drug related, ,.",,,
Duterte-2017,"trivialize conference tsaka pumunta dito ang tatanungin ̳yung nasa presuhan na pinireso dahil nag – — imagine challenge you, want debate public okay, well it.",,,
Duterte-2017,challenge also trivialize thing — ̳yung binibigyan niyo ng importansiya si de lima.,,,
Duterte-2017,"know, here.",,,
Duterte-2017,conducted investigation.,,,
Duterte-2017,heard witnesses.,,,
Duterte-2017,saw videos.,,,
Duterte-2017,"credible woman moral person puro kayo drama diyan sa talk incident, talk it, condemn, condemn police.",,,
Duterte-2017,connect due process human rights.,,,
Duterte-2017,magmukha kang g sa harap ng pilipino.,,,
Duterte-2017,know get rating could brighter work important vocation less mine.,,,
Duterte-2017,talk public carry proper message.,,,
Duterte-2017,kaya kayo kaya binobombahan niyo kasi ako ng ganun.,,,
Duterte-2017,"sasabihin naman ng mga tao, ―eh tama ̳yan.",,,
Duterte-2017,tama ̳yan si duterte.ǁ kasi nangyayari eh.,,,
Duterte-2017,"eh kayo man ang front sa pa ganunganun, eh ̳pag may namatay diyan na maraming massacre, nirape mga babae, bata, hindi kayo umiimik.",,,
Duterte-2017,"mayamaya pagdating ng mga — pagdating nitong mga western expert kuno, give much premium importance.",,,
Duterte-2017,"saan ba ang utak ninyo bakit kayo bilib diyan sa puti tingnan mo ang puti, panahon ni obama, una ̳yung spokesman ng state department.",,,
Duterte-2017,akala mo kung sino.,,,
Duterte-2017,akala nila mas bright pa sila sa akin.,,,
Duterte-2017,"staff president, obama.",,,
Duterte-2017,―i would like remind mr. duterte policy ofǁ eh ̳di yari ako.,,,
Duterte-2017,"pagdating ni trump, ―oh yes, mr. president, ive expecting call.",,,
Duterte-2017,right gǁ uwi na ako.,,,
Duterte-2017,̳yan.,,,
Duterte-2017,thats value country value.,,,
Duterte-2017,ambivalent.,,,
Duterte-2017,parang electric fan.,,,
Duterte-2017,"okay dito hindi na okay, its vacillating.",,,
Duterte-2017,tapos kayong mga — bilib kayo.,,,
Duterte-2017,hindi ko talaga maintindihan ang pilipino.,,,
Duterte-2017,"takes american say im son b. takes american say, ―oh youre great.",,,
Duterte-2017,"youre hero country.ǁ saan ako pumunta dito ngayon time us fulfill mandate protect people crimes victimized know, huwag ninyo akong takottakutin niyang preso ̳yung international court justice.",,,
Duterte-2017,"s, willing go prison rest life.",,,
Duterte-2017,ang importante sa akin ginagaw ko ̳yung gusto ko.,,,
Duterte-2017,alam mo kasi country rule majority.,,,
Duterte-2017,"plus one vote , get , plus one.",,,
Duterte-2017,"fifty onehalf, one, majority one, win.",,,
Duterte-2017,"̳yung , ̳yon ̳yung mga make happy.",,,
Duterte-2017,"time comes, eh kung malasin ako, pupunta ako sa presuhan, worry me.",,,
Duterte-2017,take it.,,,
Duterte-2017,"noong maliit pa ako, labas pasok ako sa wala pa ̳yang law ni pangilinan.",,,
Duterte-2017,labaspasok na ako sa presuhan.,,,
Duterte-2017,kunin ninyo ̳yung record sa pulis doon sa davao.,,,
Duterte-2017,"takutin na, ―he prosecuted.ǁ hoy, abogado ako will sabi ko nga, everybody entitled come question me, question also.",,,
Duterte-2017,"para magaling, let us make official.",,,
Duterte-2017,"go court tell judge hearing international body, judicially recorded place oath.",,,
Duterte-2017,mahuli ko man talaga ̳yan sila.,,,
Duterte-2017,"may pinatay ako, tama ̳yan.",,,
Duterte-2017,"mayor, little over years ako mayor ng davao eh.",,,
Duterte-2017,"makita mo ang davao ngayon, lgus before.",,,
Duterte-2017,"city hitting nine growth percent eh nandoon pa kami sa mindanao, binobomba pa kami sa davao.",,,
Duterte-2017,davao nine growth.,,,
Duterte-2017,"tapos sabihin ninyo ngayon, paano ngayon inine mo ̳yung — palabas mo itong nine hit six so, sabi nila.",,,
Duterte-2017,"pero ̳pag hayaan mo lang ako, magabot ito ng , highest world.",,,
Duterte-2017,kayo lang ang tagapigil eh.,,,
Duterte-2017,time us fulfill mandate protect tapos na ̳yan.,,,
Duterte-2017,kindly long act decisively contentious issue.,,,
Duterte-2017,capital punishment deterrence.,,,
Duterte-2017,also retribution.,,,
Duterte-2017,make mistake that.,,,
Duterte-2017,iba kasi ako eh.,,,
Duterte-2017,let us understand including international community.,,,
Duterte-2017,ang aming — criminal system uses revised penal code.,,,
Duterte-2017,"law given us spaniards, original revised penal code.",,,
Duterte-2017,"though translated english two books, three books, definition crimes penalties everything.",,,
Duterte-2017,"thrust revised penal code, ladies gentlemen, essence retribution.",,,
Duterte-2017,penalties.,,,
Duterte-2017,"also word ―positivist theoryǁ nurture criminal goodness provided goes prison two years, three years, hes released, hes sex offender.",,,
Duterte-2017,"goes out, rapes again, kidnaps another girl makes hostage many years.",,,
Duterte-2017,ganun kayo eh.,,,
Duterte-2017,"admit it, ganun kayo.",,,
Duterte-2017,"lenient son b, human virulent brain enemy society.",,,
Duterte-2017,"many times, sex offenders america released rape kidnap kill months release.",,,
Duterte-2017,"philippines, really eye eye, tooth tooth.",,,
Duterte-2017,took life must pay life.,,,
Duterte-2017,way even.,,,
Duterte-2017,cannot place premium human mind go straight.,,,
Duterte-2017,nobody can.,,,
Duterte-2017,even best scientist.,,,
Duterte-2017,one ever fathomed person would react especially committing crimes.,,,
Duterte-2017,"thats way instill fear, it, die.",,,
Duterte-2017,thats advantage criminals rebels terrorists think afraid die.,,,
Duterte-2017,"thats went marawi, asked media, ―why hereǁ ―i soldiers came die also.ǁ battle, fierce encounter, equal equanimity.",,,
Duterte-2017,"gusto siyang mamatay, eh ̳di gusto ko ring mamatay.",,,
Duterte-2017,"say use name god, christians say, ―we thing.ǁ read ecclesiastes .",,,
Duterte-2017,"say even elections, time great time defeat.",,,
Duterte-2017,"time skies, emblazoned time somebody.",,,
Duterte-2017,"time money, time hard up.",,,
Duterte-2017,time walk many kilometers school time graduation lawyer.,,,
Duterte-2017,time be dont know now.,,,
Duterte-2017,̳s always time.,,,
Duterte-2017,ganun ̳yan eh.,,,
Duterte-2017,ill match you.,,,
Duterte-2017,"̳pag sinabi mong, ―gusto kong mamatay.ǁ anak ka ng dalawa tayo.",,,
Duterte-2017,"bully, know dinner sa bayan.",,,
Duterte-2017,itong ndf used friends really ndf.,,,
Duterte-2017,crossing ideological borders before.,,,
Duterte-2017,ako ̳yung nakakapasok sa teritoryo friends really.,,,
Duterte-2017,times changed god placed take care republic.,,,
Duterte-2017,sabi nila doon ―bullyǁ daw ako.,,,
Duterte-2017,"pala kayo, talagang bully ako.",,,
Duterte-2017,"p i. talagang bully ako especially enemies state, talagang bully ako.",,,
Duterte-2017,"ito pa, sabi ko sa mga sundalo, ̳yung mga human rights na ano, flying everywhere, anywhere ̳yung mga utak ninyo.",,,
Duterte-2017,"said, ―take prisoners.ǁ — ―kill themǁ.",,,
Duterte-2017,correct dont listen speech.,,,
Duterte-2017,"media — lalo na itong abs — kunin lang ̳yang, ―kill them.ǁ ̳yan ang problema ninyo kaya minura ko kayo.",,,
Duterte-2017,walang presidente na pi kayo behaving.,,,
Duterte-2017,"youre asking talks publish newspaper quote us media, itong mga reporters would quote ―kill them.ǁ said, ―kill fight.",,,
Duterte-2017,"shoot them, shoot heart head.ǁ sabi ko.",,,
Duterte-2017,"detained marawi, wala tayong presuhan.",,,
Duterte-2017,"ngayon, courts always insist — thats law — tried detained place committed crime.",,,
Duterte-2017,"kaya huwag kayong mag — patayin talaga ninyo, kasi ilagay natin ̳yan diyan sa barracks natin diyan, sa ating mechanized division.",,,
Duterte-2017,"pageskapo niyan, dalhin ̳yung kanyon natin, ipaputok pa sa atin.",,,
Duterte-2017,marami.,,,
Duterte-2017,"many jail — — jailbreaks mindanao, cotabato alone six.",,,
Duterte-2017,"cotabato city, four.",,,
Duterte-2017,"ang jail doon, nireraid tapos pinapalabas.",,,
Duterte-2017,alam ba ninyo ̳yan publish.,,,
Duterte-2017,"itong mga tagamaynila hindi kayo, mga bright kayo, bilib ako.",,,
Duterte-2017,mga gg.,,,
Duterte-2017,sabi na ―why youǁ happened last april davao bombed.,,,
Duterte-2017,many killed twentyseven.,,,
Duterte-2017,"years ago, church bombed twice.",,,
Duterte-2017,many died fiftynine.,,,
Duterte-2017,airport people coming departure — ah arrival — bombed.,,,
Duterte-2017,many died thirtytwo.,,,
Duterte-2017,"war, three nuns lining there.",,,
Duterte-2017,scoop brain nun put face shattered.,,,
Duterte-2017,zamboanga.,,,
Duterte-2017,say violation marawi torpe.,,,
Duterte-2017,talaga kayong magusap tayo ngayon.,,,
Duterte-2017,dalhin ko kayo doon sa mga biyuda.,,,
Duterte-2017,kailan lang ̳yun huwag niyong sabihin na ―its marawi.ǁ rebellion going mindanao.,,,
Duterte-2017,walang sinasanto doon.,,,
Duterte-2017,hindi lang ninyo binabasa nang husto.,,,
Duterte-2017,whats the its porous.,,,
Duterte-2017,"kung separate islands ̳yan, maybe.",,,
